"1BS00UT#ABA","https://www.cdw.com/shop/products/HP-SB-650-G3-I5-7200U-256GB-8GB-W10P/4838349.aspx?pfm=srh","HP SB 650 G3 I5-7200U 256GB 8GB W10P","HP Inc","4838349","Core i5 7200U / 2.5 GHzWin 10 Pro 64-bit8 GB RAM256 GB SSD SEDTCG Opal Encryption 2TLCDVD SuperMulti","$995.99","$864.99","https://webobjects2.cdw.com/is/image/CDW/4424112?$product-main$","1BS00UT#ABA.jpg","10.1 in","1.1 in","5.09 lbs","14.9 in"
"20J6003KUS","https://www.cdw.com/shop/products/LVO-TP-T470P-I7-7820HQ-512GB-16GB-B/4841125.aspx?pfm=srh","LVO TP T470P I7-7820HQ 512GB 16GB (B","Lenovo","4841125","Core i7 7820HQ / 2.9 GHzWin 10 Pro 64-bit16 GB RAM512 GB SSD TCG Opal Encryption 2NVMe14"" IPS 1920 x 1080 (Full HD)GF 940MX / HD Graphics 630","$1,917.99","$1,612.99","https://webobjects2.cdw.com/is/image/CDW/4625096?$product-main$","20J6003KUS.jpg","9.3 in","1 in","4.32 lbs","13.3 in"
"3000014997028","https://www.cdw.com/shop/products/DELL-CTO-7450-I5-65-256GB-4GB-W10P/4827582.aspx?pfm=srh","DELL CTO 7450 I5-65 256GB 4GB W10P (","Dell","4827582","All-in-oneIntel Core i5 7500 / 3.4 GHz4GB RAM256 GB SSDDVD-WriterIntel 630 HD GraphicsGigEthernet","$815.99","$852.99","https://webobjects2.cdw.com/is/image/CDW/4483797?$product-main$","3000014997028.jpg","null","null","null","null"
"1FZ02UT#ABA","https://www.cdw.com/shop/products/HP-SB-800-G3-I7-6700-256GB-8GB-W710P/4844132.aspx?pfm=srh","HP SB 800 G3 I7-6700 256GB 8GB W710P","HP Inc","4844132","SFF1 x Core i7 6700 / 3.4 GHzRAM 8 GBSSD 256 GBNVMeTLCDVD-Writer","$1,077.99","$931.99","https://webobjects2.cdw.com/is/image/CDW/4462416?$product-main$","1FZ02UT#ABA.jpg","12.1 in","3.9 in","11.71 lbs","15.3 in"
"80YS000CUS","https://www.cdw.com/shop/products/LVO-N23-11-N3060-16-4GB-TOUCH-CHROME/4786095.aspx?pfm=srh","LVO N23 11 N3060 16/4GB TOUCH CHROME","Lenovo","4786095","Celeron N3060 / 1.6 GHzChrome OS4 GB RAM16 GB eMMC11.6"" IPS touchscreen 1366 x 768 (HD)HD Graphics 400Wi-Fi","$276.99","$146.99","https://webobjects2.cdw.com/is/image/CDW/4439337?$product-main$","80YS000CUS.jpg","8.2 in","0.9 in","2.76 lbs","11.5 in"
"1FY82UT#ABA","https://www.cdw.com/shop/products/HP-SB-800-G3-I5-7500T-1TB-8GB-W10P/4856052.aspx?pfm=srh","HP SB 800 G3 I5-7500T 1TB 8GB W10P (","HP Inc","4856052","Mini desktop1 x Core i5 7500T / 2.7 GHzRAM 8 GBHDD 1 TBHD Graphics 630GigEWLAN: 802.11a/b/g/n/ac","$772.99","$731.99","https://webobjects2.cdw.com/is/image/CDW/4462358?$product-main$","1FY82UT#ABA.jpg","6.9 in","1.3 in","2.67 lbs","7 in"
"3000015111475","https://www.cdw.com/shop/products/Dell-Latitude-7280/4778523.aspx?pfm=srh","Dell Latitude 7280","Dell","4778523","null","$1,625.99","$524.99","https://webobjects2.cdw.com/is/image/CDW/4695264?$product-main$","3000015111475.jpg","null","null","null","null"
"3000014997028","https://www.cdw.com/shop/products/DELL-CTO-7450-I5-65-256GB-4GB-W10P/4828337.aspx?pfm=srh","DELL CTO 7450 I5-65 256GB 4GB W10P (","Dell","4828337","All-in-oneIntel Core i5 7500 / 3.4 GHz4GB RAM256 GB SSDDVD-WriterIntel 630 HD GraphicsGigEthernet","$815.99","$756.99","https://webobjects2.cdw.com/is/image/CDW/4483797?$product-main$","3000014997028.jpg","null","null","null","null"
"MK462LL/A","https://www.cdw.com/shop/products/APPLE-IMAC-27in-3.2QC-1TB-8GB-BSTK/4856761.aspx?pfm=srh","APPLE IMAC 27"" 3.2QC 1TB 8GB (BSTK)","Apple","4856761","All-in-one1 x Core i5 3.2 GHzRAM 8 GBHDD 1 TBRadeon R9 M380GigEWLAN: Bluetooth 4.0","$1,749.99","$1,557.99","https://webobjects2.cdw.com/is/image/CDW/3868761?$product-main$","MK462LL/A.jpg","8 in","20.3 in","21.03 lbs","25.6 in"
"0C17R","https://www.cdw.com/shop/products/DELL-XPS-15-I7-7700-512GB-16G-W10P/4838371.aspx?pfm=srh","DELL XPS 15 I7-7700 512GB 16G W10P (","Dell","4838371","Core i7 7700HQ / 2.8 GHzWin 10 Pro 64-bit16 GB RAM512 GB SSD15.6"" touchscreen 3840 x 2160 (Ultra HD 4K)NVIDIA GeForce GTX 1050Wi-Fi","$2,399.99","$2,007.99","https://webobjects2.cdw.com/is/image/CDW/4473900?$product-main$","0C17R.jpg","9.3 in","0.7 in","4.54 lbs","14.1 in"
"MLVP2LL/A","https://www.cdw.com/shop/products/APPLE-MBP-13in-2.9GHZ-256GB-8GB-BSTK/4840708.aspx?pfm=srh","APPLE MBP 13"" 2.9GHZ 256GB 8GB (BSTK","Apple","4840708","Core i5 2.9 GHzOS X 10.12 Sierra8 GB RAM256 GB SSD13.3"" IPS 2560 x 1600 (WQXGA)Iris Graphics 550Wi-Fi","Call","$1,655.99","https://webobjects2.cdw.com/is/image/CDW/4355368?$product-main$","MLVP2LL/A.jpg","8.4 in","0.6 in","3.02 lbs","12 in"
"2TD13US#ABA","https://www.cdw.com/shop/products/HP-800-G3-I5-7500-500GB-8GB-BSTK/4826888.aspx?pfm=srh","HP 800 G3 I5-7500 500GB 8GB (BSTK)","HP Inc","4826888","null","$1,387.99","$529.99","https://webobjects2.cdw.com/is/image/CDW/4735690?$product-main$","2TD13US#ABA.jpg","null","null","null","null"
"20GF0003US","https://www.cdw.com/shop/products/LVO-TP-11E-G3-N3160-16GB-4GB-CHROME/4806475.aspx?pfm=srh","LVO TP 11E G3 N3160 16GB 4GB CHROME","Lenovo","4806475","Celeron N3160 / 1.6 GHzChrome OS4 GB RAM16 GB eMMC11.6"" 1366 x 768 (HD)HD Graphics 400Wi-Fi","$349.99","$219.99","https://webobjects2.cdw.com/is/image/CDW/4331302?$product-main$","20GF0003US.jpg","8.3 in","0.9 in","3.31 lbs","11.8 in"
"16MAR7JNS","https://www.cdw.com/shop/products/BTO-HP-Z240-SFF-I7-6700-16GB-BSTK/4784884.aspx?pfm=srh","BTO HP Z240 SFF I7-6700 16GB (BSTK)","HP Inc","4784884","null","$2,089.99","$689.99","https://webobjects2.cdw.com/is/image/CDW/4533218?$product-main$","16MAR7JNS.jpg","null","null","null","null"
"10F30005US","https://www.cdw.com/shop/products/LVO-TC-M900Z-I5-6500-AIO-500G-4G-W7P/4829578.aspx?pfm=srh","LVO TC M900Z I5-6500 AIO 500G 4G W7P","Lenovo","4829578","All-in-onewith UltraFlex II Stand1 x Core i5 6500 / 3.2 GHzRAM 4 GBHDD 500 GBDVD-WriterHD Graphics 530","$1,014.99","$727.99","https://webobjects2.cdw.com/is/image/CDW/3900628?$product-main$","10F30005US.jpg","10 in","19.9 in","20.72 lbs","23 in"
"3000013808093","https://www.cdw.com/shop/products/DELL-CTO-9560-I57300HQ-1TB-8GB-W10P/4855105.aspx?pfm=srh","DELL CTO 9560 I57300HQ 1TB 8GB W10P","Dell","4855105","null","Call","$1,216.99","https://webobjects2.cdw.com/is/image/CDW/4626654?$product-main$","3000013808093.jpg","null","null","null","null"
"Z2G15UT#ABA","https://www.cdw.com/shop/products/HP-SB-260-G2-I3-6100U-500GB-4GB-W10P/4822275.aspx?pfm=srh","HP SB 260 G2 I3-6100U 500GB 4GB W10P","HP Inc","4822275","Mini desktop1 x Core i3 6100U / 2.3 GHzRAM 4 GBHDD 500 GBHD Graphics 520GigEWLAN: 802.11b/g/n","Call","$326.99","https://webobjects2.cdw.com/is/image/CDW/4366513?$product-main$","Z2G15UT#ABA.jpg","6.9 in","1.3 in","2.31 lbs","7 in"
"20J5S00K00-MC00001","https://www.cdw.com/shop/products/Lenovo-ThinkPad-L470/4791300.aspx?pfm=srh","Lenovo ThinkPad L470","Lenovo","4791300","null","Call","$621.99","https://webobjects2.cdw.com/is/image/CDW/4457017?$product-main$","20J5S00K00-MC00001.jpg","null","null","null","null"
"80VJ0000US","https://www.cdw.com/shop/products/LVO-N42-N3060-16GB-4GB-TOUCH-CHROME/4810758.aspx?pfm=srh","LVO N42 N3060 16GB 4GB TOUCH CHROME","Lenovo","4810758","Celeron N3060 / 1.6 GHzChrome OS4 GB RAM16 GB eMMC14"" touchscreen 1366 x 768 (HD)HD Graphics 400Wi-Fi","$276.99","$172.99","https://webobjects2.cdw.com/is/image/CDW/4195044?$product-main$","80VJ0000US.jpg","9.1 in","0.9 in","3.31 lbs","13.1 in"
"J8CGM","https://www.cdw.com/shop/products/DELL-OPTI-7040-I5-6500T-256GB-8G-W10/4828667.aspx?pfm=srh","DELL OPTI 7040 I5-6500T 256GB 8G W10","Dell","4828667","Micro1 x Core i5 6500T / 2.5 GHzRAM 8 GBSSD 256 GBHD Graphics 530GigEWLAN: 802.11a/b/g/n/ac","Call","$599.99","https://webobjects2.cdw.com/is/image/CDW/4095930?$product-main$","J8CGM.jpg","1.4 in","7.2 in","3.11 lbs","7 in"
"20H10069US","https://www.cdw.com/shop/products/LVO-TP-E470-I5-6200U-500GB-4GB-W710P/4852837.aspx?pfm=srh","LVO TP E470 I5-6200U 500GB 4GB W710P","Lenovo","4852837","Core i5 6200U / 2.3 GHzWin 7 Pro 64-bit (includes Win 10 Pro 64-bit License)4 GB RAM500 GB HDD14"" 1366 x 768 (HD)HD Graphics 520","$709.99","$608.99","https://webobjects2.cdw.com/is/image/CDW/4557984?$product-main$","20H10069US.jpg","9.5 in","0.9 in","4.12 lbs","13.3 in"
"V1Q08UT#ABA","https://www.cdw.com/shop/products/HP-SB-ZBOOK-17-G3-E3-1535M-512GB-W71/4857042.aspx?pfm=srh","HP SB ZBOOK 17 G3 E3-1535M 512GB W71","HP Inc","4857042","Xeon E3-1535MV5 / 2.9 GHzWin 7 Pro 64-bit (includes Win 10 Pro 64-bit License)16 GB RAM512 GB SSD HP Z Turbo Drive17.3"" IPS 1920 x 1080 (Full HD)Quadro M4000M / HD Graphics P530","$2,952.99","$2,482.99","https://webobjects2.cdw.com/is/image/CDW/3973988?$product-main$","V1Q08UT#ABA.jpg","11 in","1.2 in","6.61 lbs","16.5 in"
"80YS0003US","https://www.cdw.com/shop/products/LVO-TP-N23-N3060-16GB-4GB-CHROME-BS/4831325.aspx?pfm=srh","LVO TP N23 N3060 16GB 4GB CHROME (BS","Lenovo","4831325","Celeron N3060 / 1.6 GHzChrome OS4 GB RAM16 GB eMMC11.6"" TN 1366 x 768 (HD)HD Graphics 400Wi-Fi","$224.99","$167.99","https://webobjects2.cdw.com/is/image/CDW/4439334?$product-main$","80YS0003US.jpg","8.2 in","0.9 in","2.76 lbs","11.5 in"
"X8U13UC#ABA","https://www.cdw.com/shop/products/HP-840-G3-I5-6300U-256GB-8GB-BSTK/4846327.aspx?pfm=srh","HP 840 G3 I5-6300U 256GB 8GB (BSTK)","HP Inc","4846327","Core i5 6300U / 2.4 GHzWin 10 Pro 64-bit8 GB RAM500 GB HDD14"" TN 1366 x 768 (HD)HD Graphics 520Wi-Fi","$2,117.99","$1,779.99","https://webobjects2.cdw.com/is/image/CDW/4208251?$product-main$","X8U13UC#ABA.jpg","9.3 in","0.7 in","2.82 lbs","13.3 in"
"CFC5C","https://www.cdw.com/shop/products/DELL-3050-I5-7500-256GB-8GB-W10P-BS/4853301.aspx?pfm=srh","DELL 3050 I5-7500 256GB 8GB W10P (BS","Dell","4853301","Micro1 x Core i5 7500T / 2.7 GHzRAM 8 GBSSD 256 GBHD Graphics 630GigEWLAN: 802.11a/b/g/n/ac","$659.99","$554.99","https://webobjects2.cdw.com/is/image/CDW/4483693?$product-main$","CFC5C.jpg","1.4 in","7.2 in","2.58 lbs","7 in"
"ZA260016US","https://www.cdw.com/shop/products/LVO-N23-YOGA-32GB-4GB-TOUCH-CHROME/4782501.aspx?pfm=srh","LVO N23 YOGA 32GB 4GB TOUCH CHROME (","Lenovo","4782501","Flip designMT8173cChrome OS4 GB RAM32 GB eMMC11.6"" IPS touchscreen 1366 x 768 (HD)Wi-Fi","$283.99","$209.99","https://webobjects2.cdw.com/is/image/CDW/4474535?$product-main$","ZA260016US.jpg","null","0.8 in","2.98 lbs","null"
"Z0RF-2102735577","https://www.cdw.com/shop/products/APPLE-MBP-15IN-RET-2.5-512GB-16GB-B/4843088.aspx?pfm=srh","APPLE MBP 15IN RET 2.5 512GB 16GB (B","Apple","4843088","null","$2,394.99","$2,131.99","https://webobjects2.cdw.com/is/image/CDW/4639089?$product-main$","Z0RF-2102735577.jpg","null","null","null","null"
"10FY0013US","https://www.cdw.com/shop/products/LVO-TS-TC-M800-I5-6400-4G-500GB-W10/4812826.aspx?pfm=srh","LVO TS TC M800 I5-6400 4G 500GB W10","Lenovo","4812826","SFF1 x Core i5 6400 / 2.7 GHzRAM 4 GBHDD 500 GBDVD SuperMultiHD Graphics 530GigE","Call","$519.99","https://webobjects2.cdw.com/is/image/CDW/3980061?$product-main$","10FY0013US.jpg","14.1 in","3.5 in","12.35 lbs","13.3 in"
"10NS0003US","https://www.cdw.com/shop/products/LVO-TC-M910Z-I5-7500-256GB-8GB-W10P/4856145.aspx?pfm=srh","LVO TC M910Z I5-7500 256GB 8GB W10P","Lenovo","4856145","All-in-onewith UltraFlex II Stand1 x Core i5 7500 / 3.4 GHzRAM 8 GBSSD 256 GBTCG Opal EncryptionNVMe","$1,105.99","$939.99","https://webobjects2.cdw.com/is/image/CDW/4606344?$product-main$","10NS0003US.jpg","10 in","19.9 in","20.72 lbs","23 in"
"W5Y44UT#ABA","https://www.cdw.com/shop/products/HP-SB-400-G2-I3-6100-500GB-4GB-W710P/4813687.aspx?pfm=srh","HP SB 400 G2 I3-6100 500GB 4GB W710P","HP Inc","4813687","All-in-one1 x Core i3 6100 / 3.7 GHzRAM 4 GBHDD 500 GBDVD SuperMultiHD Graphics 530GigE","Call","$549.99","https://webobjects2.cdw.com/is/image/CDW/4204062?$product-main$","W5Y44UT#ABA.jpg","8.3 in","15.2 in","19.31 lbs","19.6 in"
"V1H03UT#ABA","https://www.cdw.com/shop/products/HP-SB-820-G3-I7-6600U-256GB-8GB-W710/4831457.aspx?pfm=srh","HP SB 820 G3 I7-6600U 256GB 8GB W710","HP Inc","4831457","UltrabookCore i7 6600U / 2.6 GHzWin 7 Pro 64-bit (includes Win 10 Pro 64-bit License)8 GB RAM256 GB SSD TCG Opal Encryption 212.5"" IPS 1920 x 1080 (Full HD)","$1,754.99","$1,308.99","https://webobjects2.cdw.com/is/image/CDW/3912892?$product-main$","V1H03UT#ABA.jpg","8.6 in","0.7 in","2.78 lbs","12.2 in"
"MPXT2LL/A","https://www.cdw.com/shop/products/APPLE-MBP-13.3-SG-2.3GHZ-8GB-256GB/4854347.aspx?pfm=srh","APPLE MBP 13.3 SG 2.3GHZ 8GB 256GB (","Apple","4854347","Core i5 2.3 GHzOS X 10.13 Sierra8 GB RAM256 GB SSD13.3"" IPS 2560 x 1600 (WQXGA)Iris Plus Graphics 640Wi-Fi","$1,595.99","$1,419.99","https://webobjects2.cdw.com/is/image/CDW/4648179?$product-main$","MPXT2LL/A.jpg","8.4 in","0.6 in","3.02 lbs","12 in"
"X9U06UT#ABA","https://www.cdw.com/shop/products/HP-SB-11-G5-N3060-32GB-4GB-TOUCH-BS/4774144.aspx?pfm=srh","HP SB 11 G5 N3060 32GB 4GB TOUCH (BS","HP Inc","4774144","Celeron N3060 / 1.6 GHzChrome OS4 GB RAM32 GB eMMC11.6"" touchscreen 1366 x 768 (HD)HD Graphics 400Wi-Fi","Call","$169.99","https://webobjects2.cdw.com/is/image/CDW/4168587?$product-main$","X9U06UT#ABA.jpg","8.1 in","0.7 in","2.61 lbs","11.3 in"
"1BS46UT#ABA","https://www.cdw.com/shop/products/HP-SB-850-G4-I5-7200U-256GB-8GB-W10P/4840737.aspx?pfm=srh","HP SB 850 G4 I5-7200U 256GB 8GB W10P","HP Inc","4840737","Core i5 7200U / 2.5 GHzWin 10 Pro 64-bit8 GB RAM256 GB SSD HP Z Turbo Drive15.6"" TN 1366 x 768 (HD)HD Graphics 620Wi-Fi","$1,099.99","$1,088.99","https://webobjects2.cdw.com/is/image/CDW/4427291?$product-main$","1BS46UT#ABA.jpg","10.1 in","0.8 in","4.06 lbs","15.1 in"
"3000015204745","https://www.cdw.com/shop/products/Dell-OptiPlex-3050-Latin-America/4815383.aspx?pfm=srh","Dell OptiPlex 3050 (Latin America)","Dell","4815383","null","Call","$464.99","https://webobjects2.cdw.com/is/image/CDW/4700615?$product-main$","3000015204745.jpg","null","null","null","null"
"1BJ89UP#ABA","https://www.cdw.com/shop/products/HP-650-G2-I5-6300U-256GB-8GB-DUP-BS/4791330.aspx?pfm=srh","HP 650 G2 I5-6300U 256GB 8GB-DUP (BS","HP Inc","4791330","HP 650 G2I5-6300U ProcessorWindows 10720P Integrated Webcam8GB RAM DDR4256GB SSD M2 SATA-3 TLC48 WHr Battery","$1,882.99","$662.99","https://webobjects2.cdw.com/is/image/CDW/4074632?$product-main$","1BJ89UP#ABA.jpg","null","null","null","null"
"3000014562406","https://www.cdw.com/shop/products/Dell-Latitude-7480/4783958.aspx?pfm=srh","Dell Latitude 7480","Dell","4783958","null","$4,105.99","$1,283.99","https://webobjects2.cdw.com/is/image/CDW/4672414?$product-main$","3000014562406.jpg","null","null","null","null"
"20HY0000US","https://www.cdw.com/shop/products/LVO-TP-11E-G4-N3450-32GB-4GB-CHROME/4834967.aspx?pfm=srh","LVO TP 11E G4 N3450 32GB 4GB CHROME","Lenovo","4834967","Flip designCeleron N3450 / 1.1 GHzChrome OS4 GB RAM32 GB eMMC11.6"" IPS touchscreen 1366 x 768 (HD)HD Graphics 500","$451.99","$389.99","https://webobjects2.cdw.com/is/image/CDW/4572514?$product-main$","20HY0000US.jpg","8.3 in","0.9 in","3.51 lbs","11.8 in"
"1BS46UT#ABA","https://www.cdw.com/shop/products/HP-SB-850-G4-I5-7200U-256GB-8GB-W10P/4840734.aspx?pfm=srh","HP SB 850 G4 I5-7200U 256GB 8GB W10P","HP Inc","4840734","Core i5 7200U / 2.5 GHzWin 10 Pro 64-bit8 GB RAM256 GB SSD HP Z Turbo Drive15.6"" TN 1366 x 768 (HD)HD Graphics 620Wi-Fi","$1,099.99","$934.99","https://webobjects2.cdw.com/is/image/CDW/4427291?$product-main$","1BS46UT#ABA.jpg","10.1 in","0.8 in","4.06 lbs","15.1 in"
"10G9001GUS","https://www.cdw.com/shop/products/LVO-TC-M600-J3710-128GB-4GB-W10P-BS/4852486.aspx?pfm=srh","LVO TC M600 J3710 128GB 4GB W10P (BS","Lenovo","4852486","Tiny desktop1 x Pentium J3710 / 1.6 GHzRAM 4 GBSSD 128 GBHD Graphics 405GigEWLAN: Bluetooth 4.0","$409.99","$359.99","https://webobjects2.cdw.com/is/image/CDW/4378005?$product-main$","10G9001GUS.jpg","7.2 in","1.4 in","2.87 lbs","7 in"
"10NM000KUS","https://www.cdw.com/shop/products/LVO-TS-V520S-I3-7100-500GB-4GB-BSTK/4830819.aspx?pfm=srh","LVO TS V520S I3-7100 500GB 4GB (BSTK","Lenovo","4830819","SFF1 x Core i3 7100 / 3.9 GHzRAM 4 GBHDD 500 GBDVD-WriterHD Graphics 630GigE","$528.99","$378.99","https://webobjects2.cdw.com/is/image/CDW/4513064?$product-main$","10NM000KUS.jpg","13.5 in","3.5 in","10.47 lbs","11.4 in"
"NX.GC2AA.016","https://www.cdw.com/shop/products/ACER-CB3-14-N3060-16GB-4GB-CHROME-B/4825753.aspx?pfm=srh","ACER CB3 14 N3060 16GB 4GB CHROME (B","Acer","4825753","Celeron N3060 / 1.6 GHzChrome OS4 GB RAM16 GB eMMC14"" 1366 x 768 (HD)HD Graphics 400Wi-Fi","$264.99","$196.99","https://webobjects2.cdw.com/is/image/CDW/4463363?$product-main$","NX.GC2AA.016.jpg","9.3 in","0.7 in","3.7 lbs","13.4 in"
"DQ.Z0HAA.001","https://www.cdw.com/shop/products/ACER-CHROMEBASE-3215U-16GB-4GB-BSTK/4791277.aspx?pfm=srh","ACER CHROMEBASE 3215U 16GB 4GB (BSTK","Acer","4791277","All-in-one1 x Celeron 3215U / 1.7 GHzRAM 4 GBSSD 16 GBHD GraphicsGigEWLAN: Bluetooth 4.0","$552.99","$349.99","https://webobjects2.cdw.com/is/image/CDW/4068332?$product-main$","DQ.Z0HAA.001.jpg","1.4 in","15.8 in","17.64 lbs","22.9 in"
"XE510C24-K01US","https://www.cdw.com/shop/products/SAM-SAMSUNG-12.3-32GB-4GB-CHROME-PRO/4854392.aspx?pfm=srh","SAM SAMSUNG 12.3 32GB 4GB CHROME PRO","Samsung","4854392","Flip designCore m3 6Y30 / 0.9 GHzChrome OS4 GB RAM32 GB eMMC12.3"" touchscreen 2400 x 1600HD Graphics 515","$569.99","$492.99","https://webobjects2.cdw.com/is/image/CDW/4627451?$product-main$","XE510C24-K01US.jpg","8.7 in","0.5 in","2.38 lbs","11.1 in"
"3000015204745","https://www.cdw.com/shop/products/HPG-OP-7050-SFF-I5-128GB-8GB-ACADIA/4840661.aspx?pfm=srh","HPG OP 7050 SFF I5 128GB 8GB ACADIA","Dell","4840661","null","Call","$539.99","https://webobjects2.cdw.com/is/image/CDW/4700615?$product-main$","3000015204745.jpg","null","null","null","null"
"3000015204745","https://www.cdw.com/shop/products/HPG-OP-7050-SFF-I5-128GB-8GB-ACADIA/4840612.aspx?pfm=srh","HPG OP 7050 SFF I5 128GB 8GB ACADIA","Dell","4840612","null","Call","$539.99","https://webobjects2.cdw.com/is/image/CDW/4700615?$product-main$","3000015204745.jpg","null","null","null","null"
"1BS76UT#ABA","https://www.cdw.com/shop/products/HP-SB-11-G5-EE-N3060-16GB-4GB-TOUCH/4797775.aspx?pfm=srh","HP SB 11 G5 EE N3060 16GB 4GB TOUCH","HP Inc","4797775","Education EditionCeleron N3060 / 1.6 GHzChrome OS4 GB RAM16 GB eMMC11.6"" IPS touchscreen 1366 x 768 (HD)HD Graphics 400","$256.99","$162.99","https://webobjects2.cdw.com/is/image/CDW/4466374?$product-main$","1BS76UT#ABA.jpg","8.1 in","0.8 in","2.84 lbs","11.8 in"
"20J7S08P00-MC00012211","https://www.cdw.com/shop/products/NoteBook-TP-T470p-8G-256-W10P/4825724.aspx?pfm=srh","NoteBook TP T470p 8G 256 W10P","Lenovo","4825724","null","$1,879.99","$821.99","https://webobjects2.cdw.com/is/image/CDW/4570717?$product-main$","20J7S08P00-MC00012211.jpg","null","null","null","null"
