"3000015538904","https://www.cdw.com/shop/products/DELL-CTO-5580-I5-7200U-256-8-W10P-B/4840367.aspx?pfm=srh","DELL CTO 5580 I5-7200U 256/8 W10P (B","Dell","4840367","null","Call","$1,465.99","https://webobjects2.cdw.com/is/image/CDW/4717746?$product-main$","3000015538904.jpg","null","null","null","null"
"20HES1LF02-MC00014943","https://www.cdw.com/shop/products/NoteBook-TP-T470-8G-512-W10P/4852588.aspx?pfm=srh","NoteBook TP T470 8G 512 W10P","Lenovo","4852588","null","$1,916.99","$985.99","https://webobjects2.cdw.com/is/image/CDW/4612500?$product-main$","20HES1LF02-MC00014943.jpg","null","null","null","null"
"3000015204745","https://www.cdw.com/shop/products/HPG-OP-7050-SFF-I5-128GB-8GB-ACADIA/4841041.aspx?pfm=srh","HPG OP 7050 SFF I5 128GB 8GB ACADIA","Dell","4841041","null","Call","$539.99","https://webobjects2.cdw.com/is/image/CDW/4700615?$product-main$","3000015204745.jpg","null","null","null","null"
"3000012164422","https://www.cdw.com/shop/products/Dell-OptiPlex-7050-Micro-Form-Factor/4764066.aspx?pfm=srh","Dell OptiPlex 7050 Micro Form Factor","Dell","4764066","null","Call","$431.99","https://webobjects2.cdw.com/is/image/CDW/4483780?$product-main$","3000012164422.jpg","null","null","null","null"
"KJ2B#T01-NA","https://www.cdw.com/shop/products/INFOCUS-KANGAROO-MOBILE-DESKTOP-PRO/4795810.aspx?pfm=srh","INFOCUS KANGAROO MOBILE DESKTOP PRO","InFocus","4795810","null","Call","$107.99","https://webobjects2.cdw.com/is/image/CDW/4107533?$product-main$","KJ2B#T01-NA.jpg","null","null","null","null"
"2TD13US#ABA","https://www.cdw.com/shop/products/HP-800-G3-I5-7500-500GB-8GB-BSTK/4825653.aspx?pfm=srh","HP 800 G3 I5-7500 500GB 8GB (BSTK)","HP Inc","4825653","null","$1,387.99","$529.99","https://webobjects2.cdw.com/is/image/CDW/4735690?$product-main$","2TD13US#ABA.jpg","null","null","null","null"
"80YS0003US","https://www.cdw.com/shop/products/LVO-TP-N23-N3060-16GB-4GB-CHROME-BS/4831259.aspx?pfm=srh","LVO TP N23 N3060 16GB 4GB CHROME (BS","Lenovo","4831259","Celeron N3060 / 1.6 GHzChrome OS4 GB RAM16 GB eMMC11.6"" TN 1366 x 768 (HD)HD Graphics 400Wi-Fi","$224.99","$167.99","https://webobjects2.cdw.com/is/image/CDW/4439334?$product-main$","80YS0003US.jpg","8.2 in","0.9 in","2.76 lbs","11.5 in"
"0C17R","https://www.cdw.com/shop/products/DELL-XPS-15-I7-7700-512GB-16G-W10P/4838767.aspx?pfm=srh","DELL XPS 15 I7-7700 512GB 16G W10P (","Dell","4838767","Core i7 7700HQ / 2.8 GHzWin 10 Pro 64-bit16 GB RAM512 GB SSD15.6"" touchscreen 3840 x 2160 (Ultra HD 4K)NVIDIA GeForce GTX 1050Wi-Fi","$2,399.99","$2,007.99","https://webobjects2.cdw.com/is/image/CDW/4473900?$product-main$","0C17R.jpg","9.3 in","0.7 in","4.54 lbs","14.1 in"
"MNYJ2LL/A","https://www.cdw.com/shop/products/APPLE-MB-12.0-SILV-1.3GHZ-8GB-512GB/4824683.aspx?pfm=srh","APPLE MB 12.0 SILV 1.3GHZ 8GB 512GB","Apple","4824683","Core i5 1.3 GHzOS X 10.13 Sierra8 GB RAM512 GB SSD12"" IPS 2304 x 1440HD Graphics 615Wi-Fi","$1,736.99","$1,387.99","https://webobjects2.cdw.com/is/image/CDW/4648168?$product-main$","MNYJ2LL/A.jpg","7.7 in","0.5 in","32.45 oz","11 in"
"20J00000US","https://www.cdw.com/shop/products/LVO-TP-11E-G4-N3450-32GB-4GB-CHROME/4836826.aspx?pfm=srh","LVO TP 11E G4 N3450 32GB 4GB CHROME","Lenovo","4836826","Celeron N3450 / 1.1 GHzChrome OS4 GB RAM32 GB eMMC11.6"" 1366 x 768 (HD)HD Graphics 500Wi-Fi","$369.99","$321.99","https://webobjects2.cdw.com/is/image/CDW/4572512?$product-main$","20J00000US.jpg","8.3 in","0.9 in","3.2 lbs","11.8 in"
"20HD005GUS","https://www.cdw.com/shop/products/LVO-TP-T470-I7-7600U-512GB-16GB-BST/4837490.aspx?pfm=srh","LVO TP T470 I7-7600U 512GB 16GB (BST","Lenovo","4837490","Core i7 7600U / 2.8 GHzWin 10 Pro 64-bit16 GB RAM512 GB SSD TCG Opal Encryption 2NVMe14"" IPS 1920 x 1080 (Full HD)HD Graphics 620","$1,796.99","$1,507.99","https://webobjects2.cdw.com/is/image/CDW/4607907?$product-main$","20HD005GUS.jpg","9.2 in","0.8 in","3.64 lbs","13.3 in"
"X9U05UT#ABA","https://www.cdw.com/shop/products/HP-SB-11-G5-N3060-16GB-4GB-TOUCH-BS/4856070.aspx?pfm=srh","HP SB 11 G5 N3060 16GB 4GB TOUCH (BS","HP Inc","4856070","Celeron N3060 / 1.6 GHzChrome OS4 GB RAM16 GB eMMC11.6"" touchscreen 1366 x 768 (HD)HD Graphics 400Wi-Fi","Call","$222.99","https://webobjects2.cdw.com/is/image/CDW/4168583?$product-main$","X9U05UT#ABA.jpg","8.1 in","0.7 in","2.61 lbs","11.3 in"
"T4M34UT#ABA","https://www.cdw.com/shop/products/HP-SB-14-G4-N2940-32GB-4GB-CHROME-B/4816266.aspx?pfm=srh","HP SB 14 G4 N2940 32GB 4GB CHROME (B","HP Inc","4816266","Celeron N2940 / 1.83 GHzChrome OS4 GB RAM32 GB eMMC14"" 1920 x 1080 (Full HD)HD GraphicsWi-Fi","$294.99","$218.99","https://webobjects2.cdw.com/is/image/CDW/3834861?$product-main$","T4M34UT#ABA.jpg","9.4 in","0.7 in","3.77 lbs","13.5 in"
"20H9000NUS","https://www.cdw.com/shop/products/LVO-TP-T570-I7-7600U-256GB-8GB-W10P/4845776.aspx?pfm=srh","LVO TP T570 I7-7600U 256GB 8GB W10P","Lenovo","4845776","Core i7 7600U / 2.8 GHzWin 10 Pro 64-bit8 GB RAM256 GB SSD TCG Opal Encryption 2NVMe15.6"" IPS 1920 x 1080 (Full HD)HD Graphics 620","$1,728.99","$1,449.99","https://webobjects2.cdw.com/is/image/CDW/4486721?$product-main$","20H9000NUS.jpg","10 in","0.8 in","4.3 lbs","14.4 in"
"W0R84UA#ABA","https://www.cdw.com/shop/products/HCA-HP-FOLIO-G1-M7-256GB-8GB-BSTK/4793256.aspx?pfm=srh","HCA HP FOLIO G1 M7 256GB 8GB (BSTK)","HP Inc","4793256","Core m7 6Y75 / 1.2 GHzWin 10 Pro 64-bit8 GB RAM256 GB SSD NVMe12.5"" touchscreen 3840 x 2160 (Ultra HD 4K)HD Graphics 515Wi-Fi","Call","$1,238.99","https://webobjects2.cdw.com/is/image/CDW/4041055?$product-main$","W0R84UA#ABA.jpg","8.2 in","0.5 in","2.4 lbs","11.5 in"
"Z0R8-2102812597","https://www.cdw.com/shop/products/Mac-mini/4807020.aspx?pfm=srh","Mac mini","Apple","4807020","null","$1,489.99","$1,071.99","https://webobjects2.cdw.com/is/image/CDW/4718140?$product-main$","Z0R8-2102812597.jpg","null","null","null","null"
"L9K17UT#ABA","https://www.cdw.com/shop/products/HP-SB-Z240-E3-1240-256GB-16GB-W10P/4817345.aspx?pfm=srh","HP SB Z240 E3-1240 256GB 16GB W10P (","HP Inc","4817345","SFF1 x Xeon E3-1240V5 / 3.5 GHzRAM 16 GBSSD 256 GBHP Z Turbo Drive G2HDD 1 TBDVD SuperMulti","$1,676.99","$1,109.99","https://webobjects2.cdw.com/is/image/CDW/3957980?$product-main$","L9K17UT#ABA.jpg","15 in","3.9 in","12.57 lbs","13.3 in"
