"27MU58-B","https://www.cdw.com/shop/products/LGE-27MU58-B-27IN-4K-UHD-LED-MON-BS/4855204.aspx?pfm=srh","LGE 27MU58-B 27IN 4K UHD LED MON (BS","LG","4855204","LED monitor27"" (27"" viewable)3840 x 2160 4KIPS250 cd/m²1000:15 ms","$355.99","$312.99","https://webobjects2.cdw.com/is/image/CDW/4459792?$product-main$","27MU58-B.jpg","2.4 in","14.8 in","11 lbs","24.9 in"
"PC23DA0000021","https://www.cdw.com/shop/products/HNY-INTERMEC-PC23D-DT-203-ICON-BSTK/4806000.aspx?pfm=srh","HNY INTERMEC PC23D DT 203 ICON (BSTK","Honeywell","4806000","Label printerthermal paperRoll (2.35 in)203 dpiup to 480 inch/minUSB","$300.00","$149.99","https://webobjects2.cdw.com/is/image/CDW/2685619?$product-main$","PC23DA0000021.jpg","8.5 in","7 in","3.2 lbs","2.2 in"
"C11CB53201","https://www.cdw.com/shop/products/EPSON-ARTISAN-1430-INKJET-PRINTER-B/4800414.aspx?pfm=srh","EPSON ARTISAN 1430 INKJET PRINTER (B","Epson","4800414","6-color advanced MicroPiezo inkjet technology photo printing1.5 picolitersPrint Speed: Black: 2.8 ISO ppm / Color: 2.8 ISO ppmInkjet printable CDs and DVDsInput Paper Tray Capacity: 100 sheets (plain...","$349.99","$196.99","https://webobjects2.cdw.com/is/image/CDW/2587336?$product-main$","C11CB53201.jpg","31.4 in","16.3 in","26.01 lbs","24.3 in"
"GX42-102410-000","https://www.cdw.com/shop/products/ZEBRA-GX420-TT-203DPI-USB-SER-ENET/4844234.aspx?pfm=srh","ZEBRA GX420 TT 203DPI USB/SER/ENET (","Zebra","4844234","Label printerDT/TTRoll (4.25 in)203 dpiup to 359.1 inch/minUSBLAN","$566.40","$496.99","https://webobjects2.cdw.com/is/image/CDW/2460622?$product-main$","GX42-102410-000.jpg","10 in","7.5 in","4.63 lbs","4.09 in"
"SG550XG-8F8T-K9-NA","https://www.cdw.com/shop/products/CISCO-16PT-10G-STACKABLE-MGD-SWITCH/4842792.aspx?pfm=srh","CISCO 16PT 10G STACKABLE MGD SWITCH","Cisco","4842792","SwitchL3managed8 x 10GBase-T + 8 x 10 Gigabit SFP+desktoprack-mountable","$2,943.99","$2,315.99","https://webobjects2.cdw.com/is/image/CDW/3901681?$product-main$","SG550XG-8F8T-K9-NA.jpg","13.8 in","1.7 in","11.53 lbs","17.3 in"
"779170-B21","https://www.cdw.com/shop/products/HP-800GB-12G-SAS-ME-2.5IN-EM-H2-SSD/4771334.aspx?pfm=srh","HP 800GB 12G SAS ME 2.5IN EM H2 SSD","Hewlett Packard Enterpris","4771334","Solid state drive800 GBhot-swap2.5"" SFFSAS 12Gb/s","Call","$1,902.99","https://webobjects2.cdw.com/is/image/CDW/4070095?$product-main$","779170-B21.jpg","null","0.6 in","null","null"
"XDM4440I-U/VP","https://www.cdw.com/shop/products/XEROX-DOCUMATE-4440-VRS-ADF-ROLLER/4843196.aspx?pfm=srh","XEROX DOCUMATE 4440 VRS ADF ROLLER (","Visioneer","4843196","Document scannerDuplex8.5 in x 38 in600 dpiup to 40 ppm (mono) / up to 40 ppm (color)ADF ( 50 sheets )up to 5000 scans per day","Call","$839.99","https://webobjects2.cdw.com/is/image/CDW/3299802?$product-main$","XDM4440I-U/VP.jpg","7 in","7.6 in","8.51 lbs","12 in"
"FJY-00001","https://www.cdw.com/shop/products/MS-SURFACE-PRO-I5-8GB-256GB-W10-BST/4855993.aspx?pfm=srh","MS SURFACE PRO I5 8GB 256GB W10 (BST","Microsoft","4855993","TabletCore i5 7300U / 2.6 GHzWin 10 Pro 64-bit8 GB RAM256 GB SSD12.3"" touchscreen 2736 x 1824HD Graphics 620","$1,299.00","$1,137.99","https://webobjects2.cdw.com/is/image/CDW/4634733?$product-main$","FJY-00001.jpg","7.9 in","0.3 in","27.16 oz","11.5 in"
"MLMN2LL/A","https://www.cdw.com/shop/products/APPLE-IPAD-PRO-9.7-WI-FI-32GB-GRAY/4831510.aspx?pfm=srh","APPLE IPAD PRO 9.7 WI-FI 32GB GRAY (","Apple","4831510","Tablet32 GB9.7"" IPS (2048 x 1536)space gray","Call","$404.99","https://webobjects2.cdw.com/is/image/CDW/4059992?$product-main$","MLMN2LL/A.jpg","0.2 in","9.4 in","15.41 oz","6.7 in"
"GS110TP-200NAS","https://www.cdw.com/shop/products/NETGEAR-PROSAFE-8PT-GB-POE-SMART-BS/4846191.aspx?pfm=srh","NETGEAR PROSAFE 8PT GB POE SMART (BS","NETGEAR","4846191","PROMO PRICESwitchsmart8 x 10/100/1000 (PoE) + 2 x Gigabit SFPdesktopPoE (53 W)","$169.99","$151.99","https://webobjects2.cdw.com/is/image/CDW/3473563?$product-main$","GS110TP-200NAS.jpg","4 in","1.1 in","24.69 oz","9.3 in"
"HC100-3001-1100","https://www.cdw.com/shop/products/ZEBRA-HC100-DT-SER-USB-INT-10-100-B/4843097.aspx?pfm=srh","ZEBRA HC100 DT SER/USB INT 10/100 (B","Zebra","4843097","Standard HC100 printer with 10/100 Ethernet extended memory","$547.20","$477.99","https://webobjects2.cdw.com/is/image/CDW/2876338?$product-main$","HC100-3001-1100.jpg","9.5 in","7 in","3.09 lbs","5 in"
"3000014443316","https://www.cdw.com/shop/products/Dell-P2217H-LED-monitor-Full-HD-1080p-22in/4797593.aspx?pfm=srh","Dell P2217H - LED monitor - Full HD (1080p) - 22""","Dell","4797593","null","$307.99","$109.99","https://webobjects2.cdw.com/is/image/CDW/4647490?$product-main$","3000014443316.jpg","7.1 in","13.9 in","11.82 lbs","19.6 in"
"1349","https://www.cdw.com/shop/products/ELMO-TT-12ID-DOCUMENT-CAMERA-BSTK/4793859.aspx?pfm=srh","ELMO TT-12ID DOCUMENT CAMERA (BSTK)","Elmo Projectors","4793859","Document cameracolor3.4 MP1920 x 1080audioRGBVGA","$652.99","$379.99","https://webobjects2.cdw.com/is/image/CDW/3622295?$product-main$","1349.jpg","14.7 in","16.8 in","7.05 lbs","14 in"
"LS2208-7AZR0100DR","https://www.cdw.com/shop/products/ZEBRA-LS2208-1D-SER-KIT-BLK-BSTK/4808727.aspx?pfm=srh","ZEBRA LS2208 1D SER KIT BLK (BSTK)","Zebra","4808727","Barcode ScannerHandheld100 Scan/SecDecodedRS-232","$115.80","$66.99","https://webobjects2.cdw.com/is/image/CDW/1214214?$product-main$","LS2208-7AZR0100DR.jpg","3.3 in","6 in","5.15 oz","2.5 in"
"VA2465SMH","https://www.cdw.com/shop/products/VIEWSONIC-VA2465SMH-23.6in-LED-BSTK/4792268.aspx?pfm=srh","VIEWSONIC VA2465SMH 23.6"" LED (BSTK)","ViewSonic","4792268","LED monitor24""1920 x 1080 FullHD250 cd/m23000:16.5 msHDMI","$129.99","$74.99","https://webobjects2.cdw.com/is/image/CDW/3577740?$product-main$","VA2465SMH.jpg","7.6 in","16 in","9 lbs","22.2 in"
"W0U55AA","https://www.cdw.com/shop/products/HP-256GB-SATA-VALUE-SSD-DRIVE-BSTK/4784476.aspx?pfm=srh","HP 256GB SATA VALUE SSD DRIVE (BSTK)","HP Inc","4784476","Solid state drive256 GBinternal2.5""SATA 6Gb/sfor Elite SliceSlice for Meeting Rooms; EliteDesk 705 G3;...","$192.99","$81.99","https://webobjects2.cdw.com/is/image/CDW/4125486?$product-main$","W0U55AA.jpg","4 in","0.3 in","1.59 oz","2.7 in"
"633808091040","https://www.cdw.com/shop/products/WASP-WCS3900-SERIES-CCD-SCANNER-USB/4835643.aspx?pfm=srh","WASP WCS3900 SERIES CCD SCANNER USB","Wasp Bar Code","4835643","Read commonly used 1D linear barcodes up to 3.25 inches wide from 1 inch awayEntry-levelgeneral purpose scannerDurable design manufactured from high-quality ABS plasticLightweight & ergonomic design for prolonged...","$69.99","$54.99","https://webobjects2.cdw.com/is/image/CDW/705438?$product-main$","633808091040.jpg","7.4 in","1.1 in","4.41 oz","3.6 in"
"10LKPAR6US","https://www.cdw.com/shop/products/LVO-TC-22IN-TINY-IN-ONE-MONITOR-BST/4849339.aspx?pfm=srh","LVO TC 22IN TINY-IN-ONE MONITOR (BST","Lenovo","4849339","LED monitor21.5"" (21.5"" viewable)1920 x 1080 Full HD (1080p)IPS250 cd/m²1000:17 ms","$194.00","$169.99","https://webobjects2.cdw.com/is/image/CDW/4153216?$product-main$","10LKPAR6US.jpg","2.6 in","12.5 in","7 lbs","19.3 in"
"AIR-AP1815I-B-K9","https://www.cdw.com/shop/products/CISCO-AIRONET-1815I-SERIES-BSTK/4846071.aspx?pfm=srh","CISCO AIRONET 1815I SERIES (BSTK)","Cisco","4846071","Wireless access point802.11ac Wave 2802.11a/b/g/n/ac Wave 2Dual Band","$254.99","$219.99","https://webobjects2.cdw.com/is/image/CDW/4531835?$product-main$","AIR-AP1815I-B-K9.jpg","5.9 in","1.3 in","14.11 oz","5.9 in"
"AJ762B","https://www.cdw.com/shop/products/HP-81E-8GB-SP-PCI-E-FC-HBA-BSTK/4847762.aspx?pfm=srh","HP 81E 8GB SP PCI-E FC HBA (BSTK)","Hewlett Packard Enterpris","4847762","Host bus adapterPCIe 2.0 x4 / PCIe x8 low profile8Gb Fibre Channelfor Modular Smart Array 10402040; ProLiant DL360e Gen8DL370 G6DL385p Gen8","$937.99","$775.99","https://webobjects2.cdw.com/is/image/CDW/2808263?$product-main$","AJ762B.jpg","6.6 in","2.7 in","null","null"
"942350002","https://www.cdw.com/shop/products/DATALOGIC-ADC-SKORPIO-X3-HH-BATCH-B/4764848.aspx?pfm=srh","DATALOGIC ADC SKORPIO X3 HH BATCH (B","Datalogic","4764848","Data collection terminalWin CE 6.0512 MB3.2"" color TFT (240 x 320)barcode reader(laser)microSD slot","$918.99","$299.99","https://webobjects2.cdw.com/is/image/CDW/4170279?$product-main$","942350002.jpg","1.7 in","7.6 in","13.83 oz","4 mil"
"LT524462422343","https://www.cdw.com/shop/products/MOTION-F5M-I5-128GB-4GB-W7P-BSTK/4825496.aspx?pfm=srh","MOTION F5M I5 128GB 4GB W7P (BSTK)","Motion Computing","4825496","Tabletno keyboardCore i5 5200U / 2.2 GHzWin 7 Pro 64-bit4 GB RAM128 GB SSD10.4"" AFFS+ touchscreen 1024 x 768","Call","$2,165.99","https://webobjects2.cdw.com/is/image/CDW/3641652?$product-main$","LT524462422343.jpg","10.1 in","1 in","3.31 lbs","10.1 in"
"CZ993A#B1H","https://www.cdw.com/shop/products/HP-OFFICEJET-200-MOBILE-PRINTER-BST/4854394.aspx?pfm=srh","HP OFFICEJET 200 MOBILE PRINTER (BST","HP Inc","4854394","Printercolorink-jetA4/Legal1200 x 1200 dpiup to 20 ppm (mono) / up to 19 ppm (color)capacity: 50 sheets","$199.99","$169.99","https://webobjects2.cdw.com/is/image/CDW/4219166?$product-main$","CZ993A#B1H.jpg","7.3 in","2.7 in","4.63 lbs","14.3 in"
"E6B69A#BGJ","https://www.cdw.com/shop/products/HP-LASERJET-ENTERPRISE-M605N-BSTK/4800334.aspx?pfm=srh","HP LASERJET ENTERPRISE M605N (BSTK)","HP Inc","4800334","PrintermonochromeoptionallaserA4/Legal1200 x 1200 dpiup to 58 ppm","Call","$588.99","https://webobjects2.cdw.com/is/image/CDW/3661529?$product-main$","E6B69A#BGJ.jpg","17.8 in","15.7 in","49.82 lbs","16.7 in"
"MB168B","https://www.cdw.com/shop/products/ASUS-15.6in-LED-DISPLAY-BSTK/4801973.aspx?pfm=srh","ASUS 15.6"" LED DISPLAY (BSTK)","Asus","4801973","LED monitor15.6""portable1366 x 768TN200 cd/m2500:1 (dynamic)","$148.99","$85.99","https://webobjects2.cdw.com/is/image/CDW/3142303?$product-main$","MB168B.jpg","0.3 in","9.3 in","28.22 oz","14.9 in"
"658079-B21","https://www.cdw.com/shop/products/HP-GEN8-2TB-6G-SATA-7.2K-3.5IN-SC-HD/4814330.aspx?pfm=srh","HP GEN8 2TB 6G SATA 7.2K 3.5IN SC HD","Hewlett Packard Enterpris","4814330","Hard drive2 TBhot-swap3.5"" LFFSATA 6Gb/s7200 rpmwith HP SmartDrive carrier","Call","$239.99","https://webobjects2.cdw.com/is/image/CDW/2637136?$product-main$","658079-B21.jpg","null","null","null","null"
"2200-40000-001","https://www.cdw.com/shop/products/POLYCOM-SOUND-STATION-IP7000-SIP-POE/4808464.aspx?pfm=srh","POLYCOM SOUND STATION IP7000 SIP POE","Polycom","4808464","Conference VoIP phoneSIP","$817.00","$472.99","https://webobjects2.cdw.com/is/image/CDW/1454466?$product-main$","2200-40000-001.jpg","15.5 in","2.9 in","2.4 lbs","14.6 in"
"M5R73AT#ABA","https://www.cdw.com/shop/products/HP-SB-T420-GX-209JA-8GB-2GB-BSTK/4791918.aspx?pfm=srh","HP SB T420 GX-209JA 8GB 2GB (BSTK)","HP Inc","4791918","Thin clientcompact desktop1 x GX-209JA 1 GHzRAM 2 GBflash 8 GBGigEHP ThinPro 32-bit","$245.99","$136.99","https://webobjects2.cdw.com/is/image/CDW/3809698?$product-main$","M5R73AT#ABA.jpg","5.5 in","1.4 in","26.1 oz","7.1 in"
