"PX3-5475V","https://www.cdw.com/shop/products/RARITAN-1PH-120V-16A-L5-20P-24X5-20R/4788777.aspx?pfm=srh","RARITAN 1PH 120V 16A L5-20P 24X5-20R","Raritan","4788777","Power distribution unit (rack-mountable)AC 120 V1900 VA1-phaseEthernet 10/100RS-232input: NEMA L5-20","$1,631.99","$649.99","https://webobjects2.cdw.com/is/image/CDW/3866958?$product-main$","PX3-5475V.jpg","2.6 in","51.1 in","null","2 in"
"ID8ZFK-BB0","https://www.cdw.com/shop/products/ZAGG-FOLIO-IPAD-PRO-9.7-BT-KB-BSTK/4839229.aspx?pfm=srh","ZAGG FOLIO IPAD PRO 9.7 BT KB (BSTK)","Zagg","4839229","Keyboard and folio caseBluetoothblackfor Apple 9.7-inch iPad Pro; iPad Air 2","$99.99","$65.99","https://webobjects2.cdw.com/is/image/CDW/4093324?$product-main$","ID8ZFK-BB0.jpg","0.2 in","7.5 in","6.38 oz","9.6 in"
"PW9130L3000T-XL","https://www.cdw.com/shop/products/EATON-PW-9130-3000VA-120V-TWR-BSTK/4824223.aspx?pfm=srh","EATON PW 9130 3000VA 120V TWR (BSTK)","Eaton","4824223","L5-30 Input (1) L5-30 (4) 5-15/20 Output. Double-conversion design for superior power protection. The 9130 is constantly monitoring power conditions regulating both voltage and frequency.","$2,217.99","$1,378.99","https://webobjects2.cdw.com/is/image/CDW/1597451?$product-main$","PW9130L3000T-XL.jpg","16.1 in","12.8 in","76.06 lbs","8.4 in"
"AA-PN1NU9B/US","https://www.cdw.com/shop/products/SAMSUNG-90W-POWER-ADAPTER-F-NTBK-7/4762469.aspx?pfm=srh","SAMSUNG 90W POWER ADAPTER F/NTBK 7 (","Samsung","4762469","Power adapterAC 100-240 V90 Wattblackfor Notebook 7 Spin 740U5LE740U5ME","$69.99","$26.99","https://webobjects2.cdw.com/is/image/CDW/4253975?$product-main$","AA-PN1NU9B/US.jpg","5.4 in","1.3 in","12.87 oz","2.1 in"
"BX80662I76700K","https://www.cdw.com/shop/products/INTEL-CORE-I7-6700K-4C-4.2-8MB-BOXED/4835620.aspx?pfm=srh","INTEL CORE I7-6700K 4C 4.2 8MB BOXED","Intel","4835620","4 GHz4 cores8 threads8 MB cacheLGA1151 SocketBox","$393.99","$332.99","https://webobjects2.cdw.com/is/image/CDW/3814923?$product-main$","BX80662I76700K.jpg","null","null","null","null"
"510.057.01","https://www.cdw.com/shop/products/MOTION-R12-SERIES-SECURE-MOBILE-DOCK/4801953.aspx?pfm=srh","MOTION R12 SERIES SECURE MOBILE DOCK","Motion Computing","4801953","Docking stationfor R12","Call","$342.99","https://webobjects2.cdw.com/is/image/CDW/3368356?$product-main$","510.057.01.jpg","4 in","11.5 in","3.75 lbs","13.5 in"
"P5Q58UT#ABA","https://www.cdw.com/shop/products/HP-SB-ZBOOK-150W-THUNDERBOLT-3-DOCK/4809688.aspx?pfm=srh","HP SB ZBOOK 150W THUNDERBOLT-3 DOCK","HP Inc","4809688","Docking station150 WattUSfor ZBook 15 G3 Mobile WorkstationStudio G3 Mobile Workstation","$218.99","$124.99","https://webobjects2.cdw.com/is/image/CDW/3935319?$product-main$","P5Q58UT#ABA.jpg","2.2 in","0.6 in","8.01 oz","9.1 in"
"Z4Y86UT","https://www.cdw.com/shop/products/HP-SB-16GB-DDR4-2400-SODIMM-BSTK/4846016.aspx?pfm=srh","HP SB 16GB DDR4-2400 SODIMM (BSTK)","HP Inc","4846016","DDR416 GBSO-DIMM 260-pin2400 MHz / PC4-192001.2 Vunbufferednon-ECC","$167.99","$144.99","https://webobjects2.cdw.com/is/image/CDW/4392566?$product-main$","Z4Y86UT.jpg","null","null","null","null"
"40A90090US","https://www.cdw.com/shop/products/LVO-THINKPAD-USB-C-DOCK-BSTK/4780772.aspx?pfm=srh","LVO THINKPAD USB-C DOCK (BSTK)","Lenovo","4780772","Docking station(USB-C)GigE90 Wattfor ThinkPad 11e Chromebook; Thinkpad 13; ThinkPad P51; T470; T570; X1 Yoga; ThinkPad Yoga 370","$179.99","$82.99","https://webobjects2.cdw.com/is/image/CDW/4413251?$product-main$","40A90090US.jpg","null","null","null","null"
"ID6RGK-BB0","https://www.cdw.com/shop/products/ZAGG-RUGGED-BOOK-F-IPAD-AIR2-BSTK/4839214.aspx?pfm=srh","ZAGG RUGGED BOOK F/IPAD AIR2 (BSTK)","Zagg","4839214","Keyboard and folio caseBluetoothApple iPad Air 2","$149.99","$77.99","https://webobjects2.cdw.com/is/image/CDW/3551843?$product-main$","ID6RGK-BB0.jpg","null","null","null","null"
