"ZD41022-D01E00EZ","https://www.cdw.com/shop/products/ZEBRA-ZD410-DT-2in-USB-BSTK/4833123.aspx?pfm=srh","ZEBRA ZD410 DT 2"" USB (BSTK)","Zebra","4833123","Label printerthermal paperRoll (2.35 in)203 dpiup to 359.1 inch/minUSB 2.0LAN","$327.00","$238.99","https://webobjects2.cdw.com/is/image/CDW/4009822?$product-main$","ZD41022-D01E00EZ.jpg","8.7 in","5.9 in","2.2 lbs","4.5 in"
"M9L66A#B1H","https://www.cdw.com/shop/products/HP-OFFICEJET-PRO-8710-AIO-PRINTER-B/4804009.aspx?pfm=srh","HP OFFICEJET PRO 8710 AIO PRINTER (B","HP Inc","4804009","Multifunction printercolorink-jetLegal (8.5 in x 14 in) (original)A4/Legal (media)up to 30 ppm (copying)up to 35 ppm (printing)","$129.99","$64.99","https://webobjects2.cdw.com/is/image/CDW/4075128?$product-main$","M9L66A#B1H.jpg","8-bit","13.4 in","60 g/m²","19.7 in"
"GX42-202412-006M","https://www.cdw.com/shop/products/ZEBRA-GX420D-DT-203-CUT-USB-SER-ENET/4806129.aspx?pfm=srh","ZEBRA GX420D DT 203 CUT USB/SER/ENET","Zebra","4806129","Label printerthermal paperRoll (4.25 in)203 dpiup to 359.1 inch/minUSBLAN","$987.99","$463.99","https://webobjects2.cdw.com/is/image/CDW/2556011?$product-main$","GX42-202412-006M.jpg","8.2 in","6 in","3.09 lbs","4.09 in"
"UM.UX6AA.B05","https://www.cdw.com/shop/products/ACER-24in-1080-60HZ-K2-SERIES-BSTK/4836728.aspx?pfm=srh","ACER 24"" 1080 60HZ K2 SERIES (BSTK)","Acer","4836728","LED monitor24"" (23.6"" viewable)1920 x 1080 Full HD (1080p)TN300 cd/m²1000:15 ms","$91.99","$101.99","https://webobjects2.cdw.com/is/image/CDW/3707919?$product-main$","UM.UX6AA.B05.jpg","2.4 in","13.2 in","8.6 lbs","22.3 in"
"3000013140210","https://www.cdw.com/shop/products/Dell-Latitude-3189/4747090.aspx?pfm=srh","Dell Latitude 3189","Dell","4747090","null","$929.99","$258.99","https://webobjects2.cdw.com/is/image/CDW/4587270?$product-main$","3000013140210.jpg","null","null","null","null"
"20JB002CUS","https://www.cdw.com/shop/products/LVO-TP-X1-TAB-I5-7Y54-256GB-8GB-W10P/4846612.aspx?pfm=srh","LVO TP X1 TAB I5-7Y54 256GB 8GB W10P","Lenovo","4846612","Tabletwith detachable keyboardCore i5 7Y54 / 1.2 GHzWin 10 Pro 64-bit8 GB RAM256 GB SSD TCG Opal Encryption 2NVMe","$1,403.99","$1,215.99","https://webobjects2.cdw.com/is/image/CDW/4558931?$product-main$","20JB002CUS.jpg","8.2 in","0.3 in","2.4 lbs","11.5 in"
"V5G70A6#ABA","https://www.cdw.com/shop/products/HP-V223-21.5IN-TN-PAN-MONITOR-BSTK/4828661.aspx?pfm=srh","HP V223 21.5IN TN PAN MONITOR (BSTK)","HP Inc","4828661","LED monitor21.5"" (21.5"" viewable)1920 x 1080 Full HD (1080p)TN200 cd/m²600:15 ms","$104.99","$81.99","https://webobjects2.cdw.com/is/image/CDW/4010275?$product-main$","V5G70A6#ABA.jpg","1.8 in","12.5 in","6.6 lbs","20 in"
"G9F14AT#ABA","https://www.cdw.com/shop/products/HP-SB-T520-GX-217GA-16GB-4GB-BSTK/4843963.aspx?pfm=srh","HP SB T520 GX-217GA 16GB 4GB (BSTK)","HP Inc","4843963","Thin clientTower1 x GX-212JC / 1.2 GHzDual-core1600 MHz 4 GB DDR3L SDRAM16 GB SSDGigE","$499.99","$429.99","https://webobjects2.cdw.com/is/image/CDW/3441961?$product-main$","G9F14AT#ABA.jpg","7.9 in","7.9 in","2.29 lbs","1.8 in"
"ZT41043-T010000Z","https://www.cdw.com/shop/products/ZEBRA-ZT410-300DPI-USB-2.0-RS-232-B/4846225.aspx?pfm=srh","ZEBRA ZT410 300DPI USB 2.0 RS-232 (B","Zebra","4846225","Label printerthermal transferRoll (4.5 in)300 dpiup to 840.9 inch/minUSB 2.0LAN","$1,533.60","$1,279.99","https://webobjects2.cdw.com/is/image/CDW/3397542?$product-main$","ZT41043-T010000Z.jpg","19.5 in","12.8 in","36 lbs","4.09 in"
"ST3000DM008","https://www.cdw.com/shop/products/SEA-3TB-BARR-3.5-SATA-7.2K-BSTK/4835200.aspx?pfm=srh","SEA 3TB BARR 3.5 SATA 7.2K (BSTK)","Seagate","4835200","Hard drive3 TBinternal3.5""SATA 6Gb/s7200 rpmbuffer: 64 MB","$92.99","$81.99","https://webobjects2.cdw.com/is/image/CDW/4221403?$product-main$","ST3000DM008.jpg","5.8 in","1 in","22.08 oz","4 in"
