"20J00000US","https://www.cdw.com/shop/products/LVO-TP-11E-G4-N3450-32GB-4GB-CHROME/4832439.aspx?pfm=srh","LVO TP 11E G4 N3450 32GB 4GB CHROME","Lenovo","4832439","Celeron N3450 / 1.1 GHzChrome OS4 GB RAM32 GB eMMC11.6"" 1366 x 768 (HD)HD Graphics 500Wi-Fi","$369.99","$275.99","https://webobjects2.cdw.com/is/image/CDW/4572512?$product-main$","20J00000US.jpg","8.3 in","0.9 in","3.2 lbs","11.8 in"
"J8CGM","https://www.cdw.com/shop/products/DELL-OPTI-7040-I5-6500T-256GB-8G-W10/4830032.aspx?pfm=srh","DELL OPTI 7040 I5-6500T 256GB 8G W10","Dell","4830032","Micro1 x Core i5 6500T / 2.5 GHzRAM 8 GBSSD 256 GBHD Graphics 530GigEWLAN: 802.11a/b/g/n/ac","Call","$599.99","https://webobjects2.cdw.com/is/image/CDW/4095930?$product-main$","J8CGM.jpg","1.4 in","7.2 in","3.11 lbs","7 in"
"2RY68US#ABA","https://www.cdw.com/shop/products/HP-800-G3-I5-7500-256GB-16GB-BSTK/4804910.aspx?pfm=srh","HP 800 G3 I5-7500 256GB 16GB (BSTK)","HP Inc","4804910","null","$1,701.99","$586.99","https://webobjects2.cdw.com/is/image/CDW/4717284?$product-main$","2RY68US#ABA.jpg","null","null","null","null"
"Z0RF-2102377727","https://www.cdw.com/shop/products/APPLE-MBP-15IN-RET-I7-2.8-256GB-16GB/4836992.aspx?pfm=srh","APPLE MBP 15IN RET I7 2.8 256GB 16GB","Apple","4836992","null","Call","$2,126.99","https://webobjects2.cdw.com/is/image/CDW/4300038?$product-main$","Z0RF-2102377727.jpg","null","null","null","null"
"10MAY7JND","https://www.cdw.com/shop/products/BTO-HP-800-G2-I7-6700-256GB-32GB-W10/4777782.aspx?pfm=srh","BTO HP 800 G2 I7-6700 256GB 32GB W10","HP Inc","4777782","null","$2,631.99","$879.99","https://webobjects2.cdw.com/is/image/CDW/4613704?$product-main$","10MAY7JND.jpg","null","null","null","null"
"NX.GM9AA.001","https://www.cdw.com/shop/products/ACER-C731T-N3060-16GB-4GB-CHROME-BS/4814454.aspx?pfm=srh","ACER C731T N3060 16GB 4GB CHROME (BS","Acer","4814454","Celeron N3060 / 1.6 GHzChrome OS4 GB RAM16 GB eMMC11.6"" IPS touchscreen 1366 x 768 (HD)HD Graphics 400Wi-Fi","$249.99","$185.99","https://webobjects2.cdw.com/is/image/CDW/4436064?$product-main$","NX.GM9AA.001.jpg","8.3 in","0.9 in","2.87 lbs","11.7 in"
"20JY0006US","https://www.cdw.com/shop/products/LVO-TP-P51S-I7-6500U-256GB-8GB-W710P/4852343.aspx?pfm=srh","LVO TP P51S I7-6500U 256GB 8GB W710P","Lenovo","4852343","Core i7 6500U / 2.5 GHzWin 7 Pro 64-bit (includes Win 10 Pro 64-bit License)8 GB RAM256 GB SSD TCG Opal Encryption 2NVMe15.6"" IPS 1920 x 1080 (Full HD)","$1,471.99","$1,236.99","https://webobjects2.cdw.com/is/image/CDW/4560080?$product-main$","20JY0006US.jpg","10 in","0.8 in","4.39 lbs","14.4 in"
"J8CGM","https://www.cdw.com/shop/products/DELL-OPTI-7040-I5-6500T-256GB-8G-W10/4816849.aspx?pfm=srh","DELL OPTI 7040 I5-6500T 256GB 8G W10","Dell","4816849","Micro1 x Core i5 6500T / 2.5 GHzRAM 8 GBSSD 256 GBHD Graphics 530GigEWLAN: 802.11a/b/g/n/ac","Call","$599.99","https://webobjects2.cdw.com/is/image/CDW/4095930?$product-main$","J8CGM.jpg","1.4 in","7.2 in","3.11 lbs","7 in"
"10MQS4U700-MC98297643","https://www.cdw.com/shop/products/M710q-Desktop-ThinkCentre/4852514.aspx?pfm=srh","M710q Desktop (ThinkCentre)","Lenovo","4852514","null","$2,500.00","$581.99","https://webobjects2.cdw.com/is/image/CDW/4773705?$product-main$","10MQS4U700-MC98297643.jpg","null","null","null","null"
"80YS0003US","https://www.cdw.com/shop/products/LVO-TP-N23-N3060-16GB-4GB-CHROME-BS/4791720.aspx?pfm=srh","LVO TP N23 N3060 16GB 4GB CHROME (BS","Lenovo","4791720","Celeron N3060 / 1.6 GHzChrome OS4 GB RAM16 GB eMMC11.6"" TN 1366 x 768 (HD)HD Graphics 400Wi-Fi","$224.99","$139.99","https://webobjects2.cdw.com/is/image/CDW/4439334?$product-main$","80YS0003US.jpg","8.2 in","0.9 in","2.76 lbs","11.5 in"
"2TD13US#ABA","https://www.cdw.com/shop/products/HP-800-G3-I5-7500-500GB-8GB-BSTK/4816811.aspx?pfm=srh","HP 800 G3 I5-7500 500GB 8GB (BSTK)","HP Inc","4816811","null","$1,387.99","$529.99","https://webobjects2.cdw.com/is/image/CDW/4735690?$product-main$","2TD13US#ABA.jpg","null","null","null","null"
"L9K17UT#ABA","https://www.cdw.com/shop/products/HP-SB-Z240-E3-1240-256GB-16GB-W10P/4817351.aspx?pfm=srh","HP SB Z240 E3-1240 256GB 16GB W10P (","HP Inc","4817351","SFF1 x Xeon E3-1240V5 / 3.5 GHzRAM 16 GBSSD 256 GBHP Z Turbo Drive G2HDD 1 TBDVD SuperMulti","$1,676.99","$1,109.99","https://webobjects2.cdw.com/is/image/CDW/3957980?$product-main$","L9K17UT#ABA.jpg","15 in","3.9 in","12.57 lbs","13.3 in"
"20J00000US","https://www.cdw.com/shop/products/LVO-TP-11E-G4-N3450-32GB-4GB-CHROME/4803201.aspx?pfm=srh","LVO TP 11E G4 N3450 32GB 4GB CHROME","Lenovo","4803201","Celeron N3450 / 1.1 GHzChrome OS4 GB RAM32 GB eMMC11.6"" 1366 x 768 (HD)HD Graphics 500Wi-Fi","$369.99","$232.99","https://webobjects2.cdw.com/is/image/CDW/4572512?$product-main$","20J00000US.jpg","8.3 in","0.9 in","3.2 lbs","11.8 in"
"NX.EF2AA.002","https://www.cdw.com/shop/products/ACER-C740-11-3205U-16GB-4GB-CHROME/4841098.aspx?pfm=srh","ACER C740 11 3205U 16GB 4GB CHROME (","Acer","4841098","Celeron 3205U / 1.5 GHzChrome OS4 GB RAM16 GB SSD11.6"" 1366 x 768 (HD)HD GraphicsWi-Fi","$249.99","$181.99","https://webobjects2.cdw.com/is/image/CDW/3548660?$product-main$","NX.EF2AA.002.jpg","8 in","0.8 in","3.09 lbs","11.3 in"
"3000013042341","https://www.cdw.com/shop/products/DELL-CTO-T7810-E5-2630-1TB-16GB-W10P/4829853.aspx?pfm=srh","DELL CTO T7810 E5-2630 1TB 16GB W10P","Dell","4829853","null","$5,132.99","$2,212.99","https://webobjects2.cdw.com/is/image/CDW/4583115?$product-main$","3000013042341.jpg","null","null","null","null"
"02JUN7JNF","https://www.cdw.com/shop/products/BTO-HP-800-G3-I7-7700-1TB-16GB-W10H/4817830.aspx?pfm=srh","BTO HP 800 G3 I7-7700 1TB 16GB W10H","HP Inc","4817830","null","$1,783.99","$917.99","https://webobjects2.cdw.com/is/image/CDW/4671205?$product-main$","02JUN7JNF.jpg","null","null","null","null"
"3000014997028","https://www.cdw.com/shop/products/DELL-CTO-7450-I5-65-256GB-4GB-W10P/4827576.aspx?pfm=srh","DELL CTO 7450 I5-65 256GB 4GB W10P (","Dell","4827576","All-in-oneIntel Core i5 7500 / 3.4 GHz4GB RAM256 GB SSDDVD-WriterIntel 630 HD GraphicsGigEthernet","$815.99","$852.99","https://webobjects2.cdw.com/is/image/CDW/4483797?$product-main$","3000014997028.jpg","null","null","null","null"
"X3Q80US#ABA","https://www.cdw.com/shop/products/HP-1040-G3-I7-6600U-256GB-8GB-W10-B/4833672.aspx?pfm=srh","HP 1040 G3 I7-6600U 256GB 8GB W10 (B","HP Inc","4833672","Core i7 6600U / 2.6 GHzWin 10 Pro8 GB RAM256 GB SSD TLC14"" 1920 x 1080 (Full HD)HD Graphics 520Wi-Fi","$1,192.99","$859.99","https://webobjects2.cdw.com/is/image/CDW/4627974?$product-main$","X3Q80US#ABA.jpg","9.2 in","0.6 in","3.15 lbs","13.3 in"
"80S6001UUS","https://www.cdw.com/shop/products/LVO-STF-N22-N3060-32GB-4GB-W10P-BST/4812530.aspx?pfm=srh","LVO STF N22 N3060 32GB 4GB W10P (BST","Lenovo","4812530","Celeron N3060 / 1.6 GHzWin 10 Pro 64-bit4 GB RAM32 GB eMMC11.6"" 1366 x 768 (HD)HD GraphicsWi-Fi","$178.99","$131.99","https://webobjects2.cdw.com/is/image/CDW/4331208?$product-main$","80S6001UUS.jpg","8.3 in","0.9 in","2.69 lbs","11.8 in"
"X2D65UT#ABA","https://www.cdw.com/shop/products/HP-SB-Z440-E5-1620V4-1TB-8GB-W710P/4829742.aspx?pfm=srh","HP SB Z440 E5-1620V4 1TB 8GB W710P (","HP Inc","4829742","MT4U1 x Xeon E5-1620V4 / 3.5 GHzRAM 8 GBHDD 1 TBDVD SuperMultino graphics","$1,563.99","$989.99","https://webobjects2.cdw.com/is/image/CDW/4163852?$product-main$","X2D65UT#ABA.jpg","17.5 in","17 in","24.25 lbs","6.6 in"
