"D40F-E1","https://www.cdw.com/shop/products/VIZIO-D-SERIES-40IN-LED-SMART-TV-BS/4799173.aspx?pfm=srh","VIZIO D-SERIES 40IN LED SMART TV (BS","Vizio","4799173","40"" Class (39.96 viewable)D-Series LED TVSmart TV1080p (Full HD)full array","$368.99","$189.99","https://webobjects2.cdw.com/is/image/CDW/4672381?$product-main$","D40F-E1.jpg","2.9 in","20.5 in","17.2 lbs","36 in"
"AS172-BK","https://www.cdw.com/shop/products/NEC-17in-AS172-BK-LED-ACCU-SYNC-BSTK/4811925.aspx?pfm=srh","NEC 17"" AS172-BK LED ACCU-SYNC (BSTK","NEC","4811925","LED monitor17""1280 x 1024TN250 cd/m21000:15 ms","$149.99","$106.99","https://webobjects2.cdw.com/is/image/CDW/3251132?$product-main$","AS172-BK.jpg","8.1 in","14.7 in","7.3 lbs","14.7 in"
"407482","https://www.cdw.com/shop/products/RICOH-SP-6430DN-BSTK/4805927.aspx?pfm=srh","RICOH SP 6430DN (BSTK)","Ricoh","4805927","PrintermonochromeDuplexLEDLedger1200 x 1200 dpiup to 38 ppm","$1,399.00","$627.99","https://webobjects2.cdw.com/is/image/CDW/3767680?$product-main$","407482.jpg","15.4 in","13.7 in","46.3 lbs","18.1 in"
"P2417H","https://www.cdw.com/shop/products/DELL-24IN-MONITOR-P2417H-BSTK/4815761.aspx?pfm=srh","DELL 24IN MONITOR - P2417H (BSTK)","Dell","4815761","LED monitor24"" (23.8"" viewable)1920 x 1080 Full HD (1080p)IPS250 cd/m²1000:16 ms","$239.99","$168.99","https://webobjects2.cdw.com/is/image/CDW/4138024?$product-main$","P2417H.jpg","7.1 in","14.3 in","12.99 lbs","21.7 in"
"LGS552P","https://www.cdw.com/shop/products/LINKSYS-52PT-MGD-GIGABIT-POE-SWITCH/4842031.aspx?pfm=srh","LINKSYS 52PT MGD GIGABIT POE SWITCH","Linksys","4842031","Switchmanaged48 x 10/100/1000 (PoE+) + 2 x combo Gigabit SFP + 2 x 10 Gigabit SFP+rack-mountablePoE+ (375 W)AC 100/230 V","$789.99","$648.99","https://webobjects2.cdw.com/is/image/CDW/3417221?$product-main$","LGS552P.jpg","13.8 in","1.7 in","11.73 lbs","17.3 in"
"ZQ52-AUN0100-00","https://www.cdw.com/shop/products/ZEBRA-ZQ520-4in-DUAL-RADIO-ACTIVE-NFC/4845900.aspx?pfm=srh","ZEBRA ZQ520 4"" DUAL RADIO ACTIVE NFC","Zebra","4845900","Label printerreceipt printermonochromedirect thermalRoll (11.3 cm)203 dpiup to 300 inch/min","$835.45","$705.99","https://webobjects2.cdw.com/is/image/CDW/3668738?$product-main$","ZQ52-AUN0100-00.jpg","2.6 in","6.2 in","27.69 oz","4.09 in"
"901-R700-WW00","https://www.cdw.com/shop/products/RUCKUS-ZONEFLEX-R700-DB-802.11ABGN/4806727.aspx?pfm=srh","RUCKUS ZONEFLEX R700 DB 802.11ABGN (","Ruckus Wireless","4806727","Wireless access pointWi-FiDual Band","$815.99","$447.99","https://webobjects2.cdw.com/is/image/CDW/3380395?$product-main$","901-R700-WW00.jpg","8 in","2 in","2.2 lbs","8 in"
"2200-48350-025","https://www.cdw.com/shop/products/POLYCOM-VVX-311-6-LINE-DT-PHN-W-HD/4779775.aspx?pfm=srh","POLYCOM VVX 311 6-LINE DT PHN W/HD (","Polycom","4779775","VoIP phoneSIPSDP6 lines","$175.00","$63.99","https://webobjects2.cdw.com/is/image/CDW/4006464?$product-main$","2200-48350-025.jpg","7.1 in","5.9 in","31.7 oz","7.5 in"
"34UB67-B","https://www.cdw.com/shop/products/LG-34in-ULTRAWIDE-MONITOR-2560X1080/4849292.aspx?pfm=srh","LG 34"" ULTRAWIDE MONITOR 2560X1080 (","LG","4849292","LED monitor34"" (34.1"" viewable)2560 x 1080IPS300 cd/m²1000:15 ms","$449.99","$391.99","https://webobjects2.cdw.com/is/image/CDW/3716353?$product-main$","34UB67-B.jpg","1.9 in","15 in","13.9 lbs","32.7 in"
"AIR-CAP2702I-B-K9-AMAZON","https://www.cdw.com/shop/products/WLAN.AP.CISCO.2702I-CISCO-AIRONET-27/4806778.aspx?pfm=srh","WLAN.AP.CISCO.2702I-CISCO AIRONET 27","Cisco","4806778","Wireless access point802.11ac (draft 5.0)Wi-FiDual Band","$741.99","$406.99","https://webobjects2.cdw.com/is/image/CDW/4223053?$product-main$","AIR-CAP2702I-B-K9-AMAZON.jpg","8.7 in","2 in","2.2 lbs","8.7 in"
