"80S6001UUS","https://www.cdw.com/shop/products/LVO-STF-N22-N3060-32GB-4GB-W10P-BST/4806068.aspx?pfm=srh","LVO STF N22 N3060 32GB 4GB W10P (BST","Lenovo","4806068","Celeron N3060 / 1.6 GHzWin 10 Pro 64-bit4 GB RAM32 GB eMMC11.6"" 1366 x 768 (HD)HD GraphicsWi-Fi","$178.99","$111.99","https://webobjects2.cdw.com/is/image/CDW/4331208?$product-main$","80S6001UUS.jpg","8.3 in","0.9 in","2.69 lbs","11.8 in"
"3000016329559","https://www.cdw.com/shop/products/DELL-CTO-5480-I7-7820HQ-256-16-W10P/4810781.aspx?pfm=srh","DELL CTO 5480 I7-7820HQ 256/16 W10P","Dell","4810781","null","$3,369.99","$1,239.99","https://webobjects2.cdw.com/is/image/CDW/4752325?$product-main$","3000016329559.jpg","null","null","null","null"
"MK442LL/A","https://www.cdw.com/shop/products/APPLE-IMAC-21.5in-2.8QC-1TB-8GB-BSTK/4838750.aspx?pfm=srh","APPLE IMAC 21.5"" 2.8QC 1TB 8GB (BSTK","Apple","4838750","All-in-one1 x Core i5 2.8 GHzRAM 8 GBHDD 1 TBIris Pro Graphics 6200GigEWLAN: Bluetooth 4.0","$1,248.99","$1,111.99","https://webobjects2.cdw.com/is/image/CDW/3868759?$product-main$","MK442LL/A.jpg","6.9 in","17.7 in","12.52 lbs","20.8 in"
"20GE0002US","https://www.cdw.com/shop/products/LVO-11E-YOGA-N3150-16-4-TOUCH-CHROME/4782958.aspx?pfm=srh","LVO 11E YOGA N3150 16/4 TOUCH CHROME","Lenovo","4782958","Flip designCeleron N3150 / 1.6 GHzChrome OS4 GB RAM16 GB eMMC11.6"" IPS touchscreen 1366 x 768 (HD)HD Graphics","$424.99","$228.99","https://webobjects2.cdw.com/is/image/CDW/4006046?$product-main$","20GE0002US.jpg","8.3 in","0.9 in","3.31 lbs","11.8 in"
"1RG75UC#ABA","https://www.cdw.com/shop/products/HP-800-G3-I5-6500T-512GB-16GB-W10P/4831382.aspx?pfm=srh","HP 800 G3 I5-6500T 512GB 16GB W10P (","HP Inc","4831382","Mini desktop1 x Core i5 6500T / 2.5 GHzRAM 16 GBSSD 512 GBHD Graphics 530GigEWLAN: 802.11a/b/g/n/ac","$1,652.99","$1,178.99","https://webobjects2.cdw.com/is/image/CDW/4580398?$product-main$","1RG75UC#ABA.jpg","6.9 in","1.3 in","2.67 lbs","7 in"
"20EN001CUS","https://www.cdw.com/shop/products/LVO-TP-P50-I7-6820HQ-512GB-16GB-W7P/4847777.aspx?pfm=srh","LVO TP P50 I7-6820HQ 512GB 16GB W7P","Lenovo","4847777","Core i7 6820HQ / 2.7 GHzWin 7 Pro 64-bit (includes Win 10 Pro 64-bit License)16 GB RAM512 GB SSD NVMe15.6"" IPS 1920 x 1080 (Full HD)Quadro M2000M / HD Graphics 530","$2,263.99","$1,874.99","https://webobjects2.cdw.com/is/image/CDW/3904792?$product-main$","20EN001CUS.jpg","9.9 in","1.2 in","5.89 lbs","14.9 in"
"1GG05UT#ABA","https://www.cdw.com/shop/products/HP-SB-400-G4-I5-7500-1TB-8GB-W10P-B/4853565.aspx?pfm=srh","HP SB 400 G4 I5-7500 1TB 8GB W10P (B","HP Inc","4853565","SFF1 x Core i5 7500 / 3.4 GHzRAM 8 GBHDD 1 TBHD Graphics 630GigEWin 10 Pro 64-bit","$677.99","$581.99","https://webobjects2.cdw.com/is/image/CDW/4464611?$product-main$","1GG05UT#ABA.jpg","11.7 in","3.7 in","10.14 lbs","10.6 in"
"J8CGM","https://www.cdw.com/shop/products/DELL-OPTI-7040-I5-6500T-256GB-8G-W10/4833226.aspx?pfm=srh","DELL OPTI 7040 I5-6500T 256GB 8G W10","Dell","4833226","Micro1 x Core i5 6500T / 2.5 GHzRAM 8 GBSSD 256 GBHD Graphics 530GigEWLAN: 802.11a/b/g/n/ac","Call","$599.99","https://webobjects2.cdw.com/is/image/CDW/4095930?$product-main$","J8CGM.jpg","1.4 in","7.2 in","3.11 lbs","7 in"
"Z0R8-2102812597","https://www.cdw.com/shop/products/APPLE-MM-3.0-DC-I7-16GB-256GB-BSTK/4813838.aspx?pfm=srh","APPLE MM 3.0 DC I7 16GB 256GB (BSTK)","Apple","4813838","null","$1,489.99","$1,189.99","https://webobjects2.cdw.com/is/image/CDW/4718140?$product-main$","Z0R8-2102812597.jpg","null","null","null","null"
"MLH12LL/A","https://www.cdw.com/shop/products/APPLE-MBP-13in-DC-2.9GHZ-256GB-8GB-B/4847761.aspx?pfm=srh","APPLE MBP 13"" DC 2.9GHZ 256GB 8GB (B","Apple","4847761","Core i5 2.9 GHzOS X 10.12 Sierra8 GB RAM256 GB SSD13.3"" IPS 2560 x 1600 (WQXGA)Iris Graphics 550Wi-Fi","$1,858.99","$1,618.99","https://webobjects2.cdw.com/is/image/CDW/4355343?$product-main$","MLH12LL/A.jpg","8.4 in","0.6 in","3.02 lbs","12 in"
