"945250060","https://www.cdw.com/shop/products/DATALOGIC-FALCON-X3-PISTOL-GRIP-ADC/4835581.aspx?pfm=srh","DATALOGIC FALCON X3 PISTOL GRIP ADC","Datalogic","4835581","Data collection terminalWin Embedded Handheld 6.51 GB3.5"" color TFT ( 640 x 480 )rear camerabarcode reader( laser )","$1,692.99","$1,289.99","https://webobjects2.cdw.com/is/image/CDW/3622195?$product-main$","945250060.jpg","2.2 in","8.9 in","21.44 oz","3.5 in"
"C31CA85084","https://www.cdw.com/shop/products/EPSON-TM-T88V-THERMAL-RECEIPT-PRINT/4842858.aspx?pfm=srh","EPSON TM-T88V THERMAL RECEIPT PRINT","Epson","4842858","Receipt printerthermal lineRoll (3.15 in)up to 708.7 inch/minUSBserialdark gray","$313.99","$264.99","https://webobjects2.cdw.com/is/image/CDW/2122878?$product-main$","C31CA85084.jpg","7.7 in","5.8 in","3.53 lbs","5.7 in"
"633808402006","https://www.cdw.com/shop/products/WASP-WPL305-DESKTOP-BARCODE-PRINTER/4846380.aspx?pfm=srh","WASP WPL305 DESKTOP BARCODE PRINTER","Wasp Bar Code","4846380","Thermal transfer desktop barcode printer4.25” maximum print width203 dpi8 MB DRAM2 MB FlashWPLZPL and EPL emulation","$471.00","$393.99","https://webobjects2.cdw.com/is/image/CDW/711302?$product-main$","633808402006.jpg","12.4 in","7.4 in","6.61 lbs","4.25 in"
"VA2465SMH","https://www.cdw.com/shop/products/VIEWSONIC-VA2465SMH-23.6in-LED-BSTK/4792282.aspx?pfm=srh","VIEWSONIC VA2465SMH 23.6"" LED (BSTK)","ViewSonic","4792282","LED monitor24""1920 x 1080 FullHD250 cd/m23000:16.5 msHDMI","$129.99","$74.99","https://webobjects2.cdw.com/is/image/CDW/3577740?$product-main$","VA2465SMH.jpg","7.6 in","16 in","9 lbs","22.2 in"
"VLT-XD700LP-ER","https://www.cdw.com/shop/products/EREPLACEMENTS-LAMP-FOR-MITSUBISHI-B/4796825.aspx?pfm=srh","EREPLACEMENTS LAMP FOR MITSUBISHI (B","eReplacements","4796825","Projector lamp2000 hour(s)for Mitsubishi WD720UXD700U","$168.99","$81.99","https://webobjects2.cdw.com/is/image/CDW/3277490?$product-main$","VLT-XD700LP-ER.jpg","null","null","null","null"
"10KH0034US","https://www.cdw.com/shop/products/LVO-TC-M600-N3010-32GB-4GB-LINUX-BS/4827006.aspx?pfm=srh","LVO TC M600 N3010 32GB 4GB LINUX (BS","Lenovo","4827006","Thin clienttiny desktop1 x Celeron N3010 / 1.04 GHzRAM 4 GBSSD 32 GBHD Graphics 400GigE","$404.99","$279.99","https://webobjects2.cdw.com/is/image/CDW/4506233?$product-main$","10KH0034US.jpg","7.2 in","1.4 in","2.87 lbs","7 in"
"M1N98A8#ABA","https://www.cdw.com/shop/products/HP-SB-ELITE-E232-DISPLAY-23IN-BSTK/4846613.aspx?pfm=srh","HP SB ELITE E232 DISPLAY 23IN (BSTK)","HP Inc","4846613","LED monitor23""1920 x 1080 FullHDIPS250 cd/m21000:17 ms","$183.99","$161.99","https://webobjects2.cdw.com/is/image/CDW/3840418?$product-main$","M1N98A8#ABA.jpg","7.4 in","21.6 in","12.6 lbs","21.6 in"
"P2016","https://www.cdw.com/shop/products/DELL-P2016-20IN-16-10-900-IPS-8MS-B/4800535.aspx?pfm=srh","DELL P2016 20IN 16:10 900 IPS 8MS (B","Dell","4800535","LED monitor20"" (19.45"" viewable)1440 x 900IPS250 cd/m²1000:16 ms","$163.99","$92.99","https://webobjects2.cdw.com/is/image/CDW/3885879?$product-main$","P2016.jpg","1.8 in","11.8 in","5.2 lbs","17.9 in"
"LI4278-TRBU0100ZWR","https://www.cdw.com/shop/products/ZEBRA-LI4278-1D-SR-USB-KIT-BLK-BSTK/4769048.aspx?pfm=srh","ZEBRA LI4278 1D SR USB KIT BLK (BSTK","Zebra","4769048","LI4278 Black Standard Cradle USB Kit: LI4278-SR20007WR ScannerCBA-U01-S07ZAR USB CableCR0078-SC10007WR Cradle","$388.80","$139.99","https://webobjects2.cdw.com/is/image/CDW/2696083?$product-main$","LI4278-TRBU0100ZWR.jpg","7.3 in","3.9 in","7.9 oz","3 mil"
"CF378A#BGJ","https://www.cdw.com/shop/products/HP-COLOR-LASERJET-MFP-M477FDN-BSTK/4844647.aspx?pfm=srh","HP COLOR LASERJET MFP M477FDN (BSTK)","HP Inc","4844647","Multifunction printercolorlaserLegal (8.5 in x 14 in) (original)A4/Legal (media)up to 28 ppm (copying)up to 28 ppm (printing)","$419.00","$381.99","https://webobjects2.cdw.com/is/image/CDW/3827425?$product-main$","CF378A#BGJ.jpg","8-bit","16.3 in","200 g/m²","16.8 in"
