"737261-B21","https://www.cdw.com/shop/products/HP-300GB-12G-SAS-15000-RPM-3.5IN-HDD/4834969.aspx?pfm=srh","HP 300GB 12G SAS 15000 RPM 3.5IN HDD","Hewlett Packard Enterpris","4834969","Hard drive300 GBhot-swap3.5"" LFFSAS 12Gb/s15000 rpmwith HP SmartDrive carrier","$458.99","$375.99","https://webobjects2.cdw.com/is/image/CDW/3458129?$product-main$","737261-B21.jpg","6.7 in","1.1 in","3 lbs","4.2 in"
"MK9N2LL/A","https://www.cdw.com/shop/products/APPLE-IPAD-MINI4-WI-FI-128GB-GRY-BS/4832785.aspx?pfm=srh","APPLE IPAD MINI4 WI FI 128GB GRY (BS","Apple","4832785","Tablet128 GB7.9"" IPS (2048 x 1536)space gray","$422.99","$323.99","https://webobjects2.cdw.com/is/image/CDW/3830657?$product-main$","MK9N2LL/A.jpg","0.2 in","8 in","10.54 oz","5.3 in"
"GX42-102411-000","https://www.cdw.com/shop/products/ZEBRA-GX420T-DT-TT-203-SER-USB-ENET/4843157.aspx?pfm=srh","ZEBRA GX420T DT/TT 203 SER/USB/ENET","Zebra","4843157","Label printerDT/TTRoll (4.25 in)203 dpiup to 359.1 inch/minUSBLAN","$587.40","$514.99","https://webobjects2.cdw.com/is/image/CDW/2544080?$product-main$","GX42-102411-000.jpg","10 in","7.5 in","4.63 lbs","4.09 in"
"3000014443316","https://www.cdw.com/shop/products/Dell-P2217H-LED-monitor-Full-HD-1080p-22in/4797594.aspx?pfm=srh","Dell P2217H - LED monitor - Full HD (1080p) - 22""","Dell","4797594","null","$307.99","$109.99","https://webobjects2.cdw.com/is/image/CDW/4647490?$product-main$","3000014443316.jpg","7.1 in","13.9 in","11.82 lbs","19.6 in"
"1349","https://www.cdw.com/shop/products/ELMO-TT-12ID-DOCUMENT-CAMERA-BSTK/4800508.aspx?pfm=srh","ELMO TT-12ID DOCUMENT CAMERA (BSTK)","Elmo Projectors","4800508","Document cameracolor3.4 MP1920 x 1080audioRGBVGA","$652.99","$379.99","https://webobjects2.cdw.com/is/image/CDW/3622295?$product-main$","1349.jpg","14.7 in","16.8 in","7.05 lbs","14 in"
"4XA0E97775","https://www.cdw.com/shop/products/LENOVO-THINKPAD-ULTRASLIM-DVD-BURNER/4777849.aspx?pfm=srh","LENOVO THINKPAD ULTRASLIM DVD BURNER","Lenovo","4777849","Disk driveDVD±RW (±R DL) / DVD-RAMSuperSpeed USB 3.0externalCRUfor ThinkCentre M71X; M910; ThinkPad P51; P71; X270; ThinkStation P320; V310; V410","$79.99","$34.99","https://webobjects2.cdw.com/is/image/CDW/3332157?$product-main$","4XA0E97775.jpg","6.1 in","0.5 in","8.29 oz","5.4 in"
"M6060060MO1D43602","https://www.cdw.com/shop/products/TERRAWAVE-2.4-5GHZ-6DBI-OUTDOOR-ANT/4847697.aspx?pfm=srh","TERRAWAVE 2.4/5GHZ 6DBI OUTDOOR ANT","Ventev","4847697","Antenna6 dBioutdoorwall-mountable","$292.99","$253.99","https://webobjects2.cdw.com/is/image/CDW/2809882?$product-main$","M6060060MO1D43602.jpg","null","null","3.75 lbs","null"
"NT.LDFAA.001","https://www.cdw.com/shop/products/ACER-ICONIA-B1-790-MT8163-16GB-1GB/4806751.aspx?pfm=srh","ACER ICONIA B1-790 MT8163 16GB 1GB (","Acer","4806751","TabletAndroid 6.0 (Marshmallow)16 GB eMMC7"" IPS (1280 x 720)microSD slotblack","$86.99","$57.99","https://webobjects2.cdw.com/is/image/CDW/4666880?$product-main$","NT.LDFAA.001.jpg","0.4 in","7.6 in","8.82 oz","4 in"
"DS3678-HD3U4210SFW","https://www.cdw.com/shop/products/ZEBRA-DS3678-HIGH-DENSITY-SCANNER-B/4808733.aspx?pfm=srh","ZEBRA DS3678 HIGH DENSITY SCANNER (B","Zebra","4808733","USB Kitbarcode scannerportabledecodedBluetooth 4.0","$923.76","$516.99","https://webobjects2.cdw.com/is/image/CDW/4365747?$product-main$","DS3678-HD3U4210SFW.jpg","5.6 in","7.3 in","14.5 oz","3 mil"
"20JH002AUS","https://www.cdw.com/shop/products/LVO-TP-YOGA-370-I5-7300U-256GB-8GB/4843272.aspx?pfm=srh","LVO TP YOGA 370 I5-7300U 256GB 8GB (","Lenovo","4843272","Flip designCore i5 7300U / 2.6 GHzWin 10 Pro 64-bit8 GB RAM256 GB SSD TCG Opal Encryption 2NVMe13.3"" IPS touchscreen 1920 x 1080 (Full HD)","$1,517.99","$1,334.99","https://webobjects2.cdw.com/is/image/CDW/4512026?$product-main$","20JH002AUS.jpg","8.7 in","0.7 in","3.02 lbs","12.3 in"
"T8Z05UT#ABA","https://www.cdw.com/shop/products/HP-SB-X2-1012-M5-6Y54-256GB-8GB-W10P/4783435.aspx?pfm=srh","HP SB X2 1012 M5-6Y54 256GB 8GB W10P","HP Inc","4783435","Tabletwith detachable keyboardCore m5 6Y54 / 1.1 GHzWin 10 Pro 64-bit8 GB RAM256 GB SSD12"" IPS touchscreen 1920 x 1280","$1,244.99","$778.99","https://webobjects2.cdw.com/is/image/CDW/3911015?$product-main$","T8Z05UT#ABA.jpg","8.4 in","0.3 in","28.9 oz","11.8 in"
"DC55E","https://www.cdw.com/shop/products/SAMSUNG-DC55E-55IN-LED-COMMERCIAL-TV/4832292.aspx?pfm=srh","SAMSUNG DC55E 55IN LED COMMERCIAL TV","Samsung","4832292","55"" ClassDCE Series LED displaydigital signage1080p (Full HD) 1920 x 1080direct-lit LED","$1,344.00","$831.99","https://webobjects2.cdw.com/is/image/CDW/3999723?$product-main$","DC55E.jpg","2 in","27.8 in","33.95 lbs","48.4 in"
"VA2252SM","https://www.cdw.com/shop/products/VIEWSONIC-VA2252SM-1920-X-1080-BSTK/4828655.aspx?pfm=srh","VIEWSONIC VA2252SM 1920 X 1080 (BSTK","ViewSonic","4828655","LED monitor22"" (21.5"" viewable)1920 x 1080 Full HD (1080p)MVA250 cd/m²3000:16.5 ms","$126.99","$89.99","https://webobjects2.cdw.com/is/image/CDW/3760332?$product-main$","VA2252SM.jpg","1.9 in","12.2 in","6.8 lbs","20.4 in"
"10G-SFPP-TWX-0301","https://www.cdw.com/shop/products/BROCADE-SFP-COPPER-3M-1PK-BSTK/4747107.aspx?pfm=srh","BROCADE SFP COPPER 3M 1PK (BSTK)","Brocade","4747107","Direct attach cableSFP+ to SFP+10 fttwinaxialSFF-8431/SFF-8432for BigIron RX-32RX-4; ICX 6430","$159.99","$43.99","https://webobjects2.cdw.com/is/image/CDW/1902900?$product-main$","10G-SFPP-TWX-0301.jpg","null","null","null","null"
"UM.HV6AA.C01","https://www.cdw.com/shop/products/ACER-V276HL-27in-WS-VGA-DVI-BSTK/4841019.aspx?pfm=srh","ACER V276HL 27"" WS VGA DVI (BSTK)","Acer","4841019","LED monitor27""1920 x 1080 Full HD (1080p)VA300 cd/m²6 msDVI-D","$155.99","$144.99","https://webobjects2.cdw.com/is/image/CDW/4076451?$product-main$","UM.HV6AA.C01.jpg","2.4 in","15 in","11.51 lbs","25.2 in"
"SLM2024T-NA","https://www.cdw.com/shop/products/CISCO-SG200-26-SLM2024T-NA-26PORT-B/4806090.aspx?pfm=srh","CISCO SG200-26 SLM2024T-NA 26PORT (B","Cisco","4806090","Switch24 x 10/100/1000 + 2 x combo Gigabit SFPdesktoprack-mountable","$298.99","$147.99","https://webobjects2.cdw.com/is/image/CDW/2294885?$product-main$","SLM2024T-NA.jpg","10.1 in","1.7 in","7.21 lbs","17.3 in"
"08MAY7MLC","https://www.cdw.com/shop/products/BTO-HP-X360-11-EE-G1-N4200-128GB-8GB/4777539.aspx?pfm=srh","BTO HP X360 11 EE G1 N4200 128GB 8GB","HP Inc","4777539","null","Call","$297.99","https://webobjects2.cdw.com/is/image/CDW/4607025?$product-main$","08MAY7MLC.jpg","null","null","null","null"
"633808920500","https://www.cdw.com/shop/products/WASP-UNIFI-ACCESS-POINT-1PK-BSTK/4777318.aspx?pfm=srh","WASP UNIFI ACCESS POINT 1PK (BSTK)","Wasp Bar Code","4777318","Wireless access point100Mb LAN802.11b/g/n2.4 GHz","$138.99","$62.99","https://webobjects2.cdw.com/is/image/CDW/3343207?$product-main$","633808920500.jpg","7.9 in","1.5 in","10.23 oz","7.9 in"
"P554","https://www.cdw.com/shop/products/NEC-P554-55IN-LED-LCD-PUBLIC-DISP-B/4833173.aspx?pfm=srh","NEC P554 55IN LED LCD PUBLIC DISP (B","NEC","4833173","55"" Class (55"" viewable)P Series LED displaycommercial use1080p (Full HD)edge-lit","$2,299.00","$1,357.99","https://webobjects2.cdw.com/is/image/CDW/4645201?$product-main$","P554.jpg","2.5 in","28.1 in","58.6 lbs","49 in"
"W0U55AA","https://www.cdw.com/shop/products/HP-256GB-SATA-VALUE-SSD-DRIVE-BSTK/4784478.aspx?pfm=srh","HP 256GB SATA VALUE SSD DRIVE (BSTK)","HP Inc","4784478","Solid state drive256 GBinternal2.5""SATA 6Gb/sfor Elite SliceSlice for Meeting Rooms; EliteDesk 705 G3;...","$192.99","$81.99","https://webobjects2.cdw.com/is/image/CDW/4125486?$product-main$","W0U55AA.jpg","4 in","0.3 in","1.59 oz","2.7 in"
"633808404284","https://www.cdw.com/shop/products/WASP-UNIFI-ACCESS-POINT-PRO-BSTK/4846060.aspx?pfm=srh","WASP UNIFI ACCESS POINT PRO (BSTK)","Wasp Bar Code","4846060","Wireless access point802.11a/b/g/nDual Band","$319.99","$278.99","https://webobjects2.cdw.com/is/image/CDW/3165283?$product-main$","633808404284.jpg","7.9 in","1.4 in","10.51 oz","7.9 in"
